;Latitude;Longitude;cluster
10001;45.55;12.072;65
10002;42.564;23.164;-1
10003;53.44;5.644;40
10004;48.476;8.31;-1
10005;51.065456;17.081402;73
10006;42.001;23.1;-1
10007;53.182034;5.8110914;40
10008;53.2;5.792;40
10009;48.838;2.322;66
10010;42.632;23.378;-1
10011;51.468;7.146;20
10012;42.628742;23.30045;-1
10013;51.58961;4.981998;-1
10014;42.266;23.122;-1
10015;51.614872;7.185394;-1
10016;51.612198;7.2010083;-1
10017;53.678;9.856;-1
10018;52.33;4.948;-1
10019;53.144135;6.2748284;38
10020;53.158;6.322;38
10021;50.268246;19.01868;69
10022;48.83;9.262;-1
10023;50.21005;19.251328;69
10024;42.495144;27.46077;81
10025;48.636;9.516;-1
10026;51.246166;6.7909284;17
10027;53.09373;6.672276;38
10028;48.124;11.634;12
10029;52.35043;4.979393;-1
10030;53.21408;5.8089943;40
10031;47.457;7.595;10
10032;45.618;20.024;77
10033;55.875378;37.488243;93
10034;53.022816;6.590725;38
10035;53.087833;5.8301625;40
10036;42.626;23.382;-1
10037;52.54565;4.9253206;29
10038;42.97;1.524;89
10039;47.518;19.096;68
10040;45.534;20.034;77
10041;38.137;13.361;-1
10042;45.606;20.036;77
10043;50.714;4.224;-1
10044;52.87;13.66;-1
10045;52.92557;7.021326;39
10046;42.26;23.116;-1
10047;48.51124;9.036793;-1
10048;50.94056;5.2218695;32
10049;52.944;5.928;-1
10050;42.669;23.346;-1
10051;53.214;6.556;38
10052;55.863724;37.47534;93
10053;52.55276;13.5774355;-1
10054;42.65;23.248;-1
10055;44.754;19.68;77
10056;48.226;9.874;7
10057;53.32321;6.898435;-1
10058;47.044;15.08;59
10059;52.258793;20.975742;72
10060;52.417614;13.257151;-1
10061;50.921432;4.994268;32
10062;50.990376;5.2253;32
10063;51.041786;3.7217233;36
10064;43.964;25.34;-1
10065;51.401;6.779;18
10066;53.200138;6.5256133;38
10067;50.094;19.966;70
10068;53.226734;5.718152;40
10069;52.694;6.61;-1
10070;55.897785;37.577698;93
10071;47.168;16.008;59
10072;53.341625;6.9128866;-1
10073;50.998;22.34;-1
10074;50.936;6.848;16
10075;57.13;-2.086;90
10076;53.174004;6.3696456;38
10077;52.500935;13.492788;-1
10078;53.086;6.664;38
10079;53.204;5.778;40
10080;48.382;9.802;7
10081;48.825;9.071;-1
10082;49.892;10.886;44
10083;49.744;7.012;52
10084;48.026;7.812;10
10085;54.63299;39.750046;93
10086;42.76863;23.407784;-1
10087;51.518;6.912;19
10088;53.204;6.568;38
10089;53.228603;19.60052;-1
10090;52.982033;6.538437;38
10091;53.11752;6.6680145;38
10092;51.902;10.844;-1
10093;53.300434;7.0162325;-1
10094;53.076;-1.23;86
10095;47.984;7.96;10
10096;52.520298;20.687443;72
10097;52.704964;6.7541966;39
10098;55.971485;37.510056;93
10099;53.17713;5.4302287;-1
10100;48.952;9.506;-1
10101;49.503113;10.406449;14
10102;50.954;6.762;-1
10103;52.258957;20.973486;72
10104;48.958;8.284;2
10105;55.857826;37.476063;93
10106;47.544;18.844;68
10107;49.364;8.242;-1
10108;45.61927;12.37646;65
10109;53.140923;5.7803535;40
10110;45.72;11.31;64
10111;48.138;11.53;12
10112;45.702;11.364;64
10113;49.254;8.894;-1
10114;49.572;12.348;-1
10115;48.132;11.608;12
10116;52.24126;21.09801;72
10117;53.04;18.488;75
10118;48.913933;2.328853;66
10119;49.446;11.056;44
10120;51.02473;4.7541223;33
10121;48.364;16.022;60
10122;48.574;8.781;-1
10123;50.03518;19.999634;70
10124;52.192;9.886;-1
10125;52.198;9.92;-1
10126;52.216;9.876;-1
10127;52.196;9.892;-1
10128;52.202;9.876;-1
10129;52.624;9.212;-1
10130;45.570232;12.06114;65
10131;45.534;12.048;65
10132;45.554;12.068;65
10133;48.203;16.343;60
10134;52.23;5.194;-1
10135;45.776;15.892;-1
10136;52.954;5.932;-1
10137;52.028;8.536;41
10138;48.63;9.162;-1
10139;50.558;9.678;-1
10140;53.127125;6.4056263;38
10141;53.1;6.752;38
10142;53.390636;6.559636;38
10143;51.026;5.468;32
10144;51.09;-1.786;87
10145;48.619476;9.053031;1
10146;50.534;8.5;-1
10147;53.087124;6.200897;-1
10148;54.682;30.662;93
10149;40.162548;18.260405;-1
10150;53.21868;5.808966;40
10151;51.124;7.19;-1
10152;50.51716;4.3979244;-1
10153;51.118;9.534;45
10154;52.403915;12.975777;-1
10155;51.438;7.006;19
10156;52.558;13.188;-1
10157;51.86894;5.398;-1
10158;52.704;6.752;39
10159;55.63;37.864;93
10160;42.058;25.586;-1
10161;46.062;8.95;-1
10162;46.32183;19.922674;68
10163;53.320408;6.8910456;-1
10164;48.872;9.39;-1
10165;42.696;23.354;79
10166;51.4;5.494;-1
10167;42.658;23.298;78
10168;55.651234;37.46933;93
10169;48.77119;18.743834;68
10170;51.93729;4.480137;31
10171;47.556;18.728;68
10172;42.634;23.411;-1
10173;53.21;5.768;40
10174;51.09;-1.786;87
10175;53.085213;5.8362236;40
10176;51.052;13.82;55
10177;52.274;20.964;72
10178;48.702;9.326;-1
10179;59.86;30.672;93
10180;51.466362;5.810902;-1
10181;49.0;8.39;2
10182;51.424;6.788;18
10183;53.201584;6.5308766;38
10184;49.444;11.06;44
10185;53.114;7.06;-1
10186;50.8749;5.4554;32
10187;50.564;7.272;-1
10188;39.765408;2.7145414;-1
10189;51.50499;5.4050546;22
10190;51.49851;5.3949146;22
10191;45.384;9.3;61
10192;53.21;6.948;-1
10193;53.334;6.534;38
10194;48.529;9.048;-1
10195;51.510094;5.3981013;22
10196;51.505962;5.407379;22
10197;52.583927;13.336158;-1
10198;51.557327;5.480716;23
10199;47.324;8.788;9
10200;48.804;9.252;0
10201;51.50702;5.3724246;22
10202;41.761738;13.363132;-1
10203;49.609295;11.325615;44
10204;53.06739;6.331956;38
10205;51.432;5.482;-1
10206;43.334;21.936;-1
10207;53.151363;5.803671;40
10208;47.803;11.059;-1
10209;53.314;5.71;40
10210;41.898;12.534;-1
10211;51.54347;6.9685535;19
10212;53.626;9.835;-1
10213;51.494164;5.3247633;22
10214;51.188;6.69;17
10215;51.560177;5.535264;-1
10216;51.21581;8.919534;-1
10217;54.148;12.174;-1
10218;51.436;6.76;18
10219;49.0034;12.162604;13
10220;48.968;9.392;-1
10221;53.174;5.798;40
10222;53.216;5.624;40
10223;48.592;8.868;-1
10224;53.144;6.424;38
10225;53.184;5.486;40
10226;55.782;37.452;93
10227;49.500374;11.75373;44
10228;51.51022;5.360998;22
10229;53.242;8.453;50
10230;48.841;9.357;-1
10231;53.082943;6.6699133;38
10232;51.111645;6.417302;-1
10233;52.43;16.936;74
10234;51.56694;4.7750506;-1
10235;53.278248;5.757126;40
10236;47.974;16.399;60
10237;49.652;18.77;69
10238;51.929;12.596;-1
10239;53.11993;17.842304;75
10240;52.754;6.866;39
10241;47.63;18.822;68
10242;59.938;30.642;93
10243;42.665165;23.299961;78
10244;52.496;13.482;58
10245;47.731922;7.345915;10
10246;49.366;2.738;66
10247;43.324;21.916;-1
10248;53.5015;10.071799;-1
10249;42.509766;24.182137;-1
10250;50.86078;7.038913;15
10251;41.884;23.466;-1
10252;48.638;-2.02;88
10253;53.398;6.564;38
10254;51.499966;5.386066;22
10255;47.984;-1.586;88
10256;48.81;9.208;0
10257;41.762;26.2;-1
10258;47.154;27.614;-1
10259;52.769226;6.5014253;-1
10260;51.396;6.656;18
10261;50.364338;19.178988;69
10262;48.718;9.208;-1
10263;52.32974;21.16531;72
10264;50.856;4.404;34
10265;40.122;18.294;-1
10266;48.844;9.726;-1
10267;49.674;10.716;44
10268;48.416;8.512;-1
10269;53.012012;7.186955;-1
10270;51.458836;11.965655;53
10271;40.473;-3.879;-1
10272;50.77;0.266;84
10273;51.228745;4.27053;-1
10274;53.55;9.932;48
10275;51.201;6.786;17
10276;53.848;10.658;-1
10277;52.043972;4.485909;31
10278;52.534;13.436501;58
10279;52.794506;6.946141;39
10280;49.9988;11.485629;44
10281;52.142056;4.3945866;31
10282;53.198692;6.52503;38
10283;43.508;24.092;-1
10284;49.943695;21.824913;-1
10285;52.28249;6.827362;-1
10286;48.08119;13.569256;56
10287;42.624;23.386;-1
10288;42.706;23.372;-1
10289;42.145145;24.765009;80
10290;53.254;5.9;40
10291;47.324;18.792;68
10292;49.422;7.738;-1
10293;55.890694;37.469273;93
10294;42.132;24.699;80
10295;49.894;10.358;14
10296;51.759506;14.335407;-1
10297;52.238045;16.863672;74
10298;47.322;18.784;68
10299;52.43706;4.8726244;29
10300;50.958;3.592;36
10301;52.354;4.97;-1
10302;51.363457;6.757169;18
10303;48.727627;9.299004;-1
10304;53.004;6.77;38
10305;52.800808;6.553051;38
10306;53.08144;18.218374;75
10307;43.224;27.91;81
10308;42.698;23.124;-1
10309;53.002;6.488;38
10310;50.906;6.972;16
10311;52.366;17.0;74
10312;53.152;5.844;40
10313;49.424;10.894;44
10314;48.896;9.192;-1
10315;42.779366;23.11936;-1
10316;49.933807;8.54176;4
10317;51.129818;17.284838;-1
10318;49.744;8.118;-1
10319;53.18855;6.55193;38
10320;52.852005;6.614271;38
10321;42.638893;23.365337;-1
10322;50.93204;4.073787;-1
10323;50.81;6.644;-1
10324;53.169537;5.4280457;-1
10325;52.879955;15.525741;-1
10326;52.901493;6.4780335;38
10327;48.888;9.226;-1
10328;43.606;1.472;89
10329;51.08;17.082;73
10330;42.566;27.526;81
10331;50.758;7.15;15
10332;39.768;2.722;-1
10333;52.76142;6.345093;-1
10334;52.768764;6.2374716;-1
10335;53.022;7.012;-1
10336;47.45566;19.026049;68
10337;52.364;6.452;-1
10338;53.042;6.406;38
10339;49.124;9.15;-1
10340;51.56;13.0;-1
10341;53.362;5.216;-1
10342;53.009117;6.073841;-1
10343;53.247734;6.137237;-1
10344;53.0006;6.8420067;38
10345;49.156;9.17;-1
10346;53.095047;5.842401;40
10347;51.508644;5.3889117;22
10348;53.138397;6.3977017;38
10349;39.778;2.71;-1
10350;51.019;7.073;-1
10351;49.867;8.251;6
10352;50.874;4.394;34
10353;48.11;-1.69;88
10354;53.2;6.53;38
10355;50.753;6.179;21
10356;41.86;21.94;82
10357;52.769073;6.236617;-1
10358;53.21875;5.964865;40
10359;53.214447;5.781074;40
10360;52.172;5.378;26
10361;52.684;9.758;-1
10362;41.864;21.94;82
10363;49.24059;18.76884;-1
10364;52.60852;10.06831;-1
10365;51.75;5.886;-1
10366;51.505127;5.377448;22
10367;53.936;27.54;-1
10368;43.652;24.906;-1
10369;52.434;17.056;74
10370;48.798;10.178;-1
10371;52.7713;6.2403307;-1
10372;43.272;26.932;-1
10373;51.066826;13.668411;55
10374;52.878;5.998;-1
10375;48.021;7.858;10
10376;47.24619;19.60267;68
10377;52.386765;10.923887;43
10378;52.362;9.206;-1
10379;53.160446;6.3962426;38
10380;52.97903;6.65806;38
10381;51.80555;4.9772234;-1
10382;49.758;6.12;-1
10383;51.805737;4.9771047;-1
10384;50.308;30.374;92
10385;48.62;9.828;-1
10386;53.182377;6.1210504;-1
10387;51.71971;5.26504;-1
10388;51.719513;5.265051;-1
10389;52.666;4.77;-1
10390;51.22;7.25;-1
10391;53.242;6.406;38
10392;52.978;6.31;38
10393;48.004;10.902;11
10394;53.208;6.582;38
10395;52.998;5.862;40
10396;50.500557;22.1429;-1
10397;42.736;23.298;-1
10398;49.194;9.139;-1
10399;52.992;6.796;38
10400;52.27;10.546;43
10401;52.27;10.546;43
10402;41.866;21.942;82
10403;53.21585;6.097121;-1
10404;47.98;10.172;-1
10405;49.414;11.01;44
10406;52.778263;6.238341;-1
10407;49.48;20.016;70
10408;42.669727;23.285105;78
10409;42.612;23.066;-1
10410;52.7782;6.237113;-1
10411;43.152645;27.842245;81
10412;42.768;23.2;-1
10413;48.63;9.162;-1
10414;42.848;23.034;-1
10415;53.15748;6.3644233;38
10416;42.692;26.336;-1
10417;50.09;21.954;-1
10418;50.88828;7.8745127;-1
10419;47.438;19.026;68
10420;42.956;23.36;-1
10421;53.176;6.002;-1
10422;51.102;17.208;73
10423;52.198;9.902;-1
10424;52.992;18.604;75
10425;49.814;7.828;-1
10426;51.507973;5.398506;22
10427;48.618;13.894;56
10428;50.08;20.04;70
10429;53.358;-1.486;86
10430;48.774;8.732;-1
10431;48.21215;17.156418;60
10432;53.24569;6.41709;38
10433;42.128;24.75;80
10434;47.998;7.794;10
10435;50.142;8.071;6
10436;48.48922;9.214437;-1
10437;53.486;14.542;-1
10438;49.33;8.13;-1
10439;47.568;8.428;9
10440;53.172;5.416;-1
10441;48.558;18.15;-1
10442;49.468;11.2;44
10443;50.082;8.518;5
10444;47.83;19.026;68
10445;51.16;6.938;-1
10446;51.084;16.958;73
10447;52.57;13.567;-1
10448;53.124283;6.904239;-1
10449;42.656563;23.364885;-1
10450;50.046112;18.682085;69
10451;50.5;8.66;-1
10452;53.146;6.556;38
10453;51.50709;5.407714;22
10454;53.169827;18.137543;75
10455;55.926;21.066;-1
10456;52.088;17.02;74
10457;52.172;10.548;43
10458;53.062;6.078;-1
10459;54.874;23.798;-1
10460;53.194;5.728;40
10461;52.666;4.77;-1
10462;53.584;9.858;-1
10463;49.205;8.634;-1
10464;50.478;19.378;69
10465;52.122;20.678;72
10466;50.006;36.18;-1
10467;44.816;10.352;62
10468;45.552;12.072;65
10469;52.757412;6.8666143;39
10470;53.178;5.846;40
10471;51.718;6.996;-1
10472;53.1;6.686;38
10473;53.132;6.09;-1
10474;48.566;13.45;-1
10475;49.186;9.226;-1
10476;53.235245;6.6307983;38
10477;48.774;8.916;-1
10478;51.36;7.34;-1
10479;51.166;10.322;-1
10480;49.844;8.12;6
10481;40.15539;18.292767;-1
10482;48.14;10.25;-1
10483;51.442;11.936;53
10484;52.424;-1.948;86
10485;43.427933;11.835319;-1
10486;53.17;6.728;38
10487;48.132;11.366;12
10488;48.13;11.356;12
10489;48.754;9.982;-1
10490;48.67236;11.222942;-1
10491;53.403942;6.2114854;-1
10492;50.53087;8.681712;-1
10493;48.112;16.28;60
10494;42.158;24.732;80
10495;42.69;23.713;-1
10496;43.884;20.34;77
10497;50.965286;3.1238275;37
10498;48.884;9.126;-1
10499;53.118;8.097;51
10500;47.666428;9.433246;-1
10501;51.946;20.156;71
10502;50.364;7.55;-1
10503;51.12;13.136;54
10504;51.018326;4.7869143;33
10505;51.378;-2.348;87
10506;55.752;37.884;93
10507;50.363747;19.268703;69
10508;42.668;23.396;-1
10509;53.196;5.98;40
10510;53.295483;7.0224175;-1
10511;42.626;25.386;80
10512;53.068;6.572;38
10513;47.85537;7.624796;10
10514;45.002;7.536;-1
10515;51.324066;5.0852666;-1
10516;49.48;8.658;3
10517;53.168;5.8;40
10518;45.41209;10.985263;64
10519;52.094;4.328;31
10520;54.038;11.684;-1
10521;48.076;9.118;-1
10522;48.472;8.166;-1
10523;51.512;5.494;-1
10524;43.702;24.896;-1
10525;51.448;4.742;-1
10526;52.88;6.016;-1
10527;47.987;7.859;10
10528;47.264;11.33;-1
10529;49.71;8.842;-1
10530;51.232;6.853;17
10531;53.203045;6.7039294;38
10532;53.086716;6.6666527;38
10533;52.85787;5.698983;-1
10534;51.168;6.635;-1
10535;42.676;23.372;-1
10536;52.704;6.398;-1
10537;41.924;25.562;-1
10538;48.01399;7.850195;10
10539;51.24;9.964;45
10540;42.678;23.276;78
10541;41.211563;14.120256;-1
10542;51.52;9.954;45
10543;50.562;7.454;-1
10544;45.116;21.296;77
10545;52.27;20.984;72
10546;49.01;12.104;13
10547;47.882507;7.682195;10
10548;49.986;8.672;4
10549;53.238;6.576;38
10550;53.12614;6.065518;-1
10551;39.77;2.714;-1
10552;53.238728;6.5789666;38
10553;50.676;7.838;-1
10554;48.974;9.618;-1
10555;54.31575;18.60562;76
10556;48.106766;20.768341;-1
10557;44.788;20.486;77
10558;42.677498;23.3655;79
10559;50.56;7.268;-1
10560;54.412;9.98;49
10561;51.71;8.736;41
10562;52.238235;4.808739;29
10563;53.105377;7.0130377;-1
10564;49.398;11.034;44
10565;47.522;19.106;68
10566;53.562;9.94;48
10567;53.07;6.228;38
10568;48.148;11.526;12
10569;52.42;13.334;-1
10570;47.242;8.648;9
10571;47.146;9.126;-1
10572;50.698;18.158;-1
10573;47.998;18.856;68
10574;49.27;8.696;3
10575;52.71;6.438;-1
10576;45.116;21.296;77
10577;51.638;7.528;-1
10578;42.611;25.392;80
10579;51.901257;4.340997;-1
10580;51.552;9.874;45
10581;50.826;4.356;-1
10582;43.236;21.59;-1
10583;47.876;9.372;8
10584;53.407963;6.6874986;-1
10585;51.068;16.976;73
10586;45.666;18.994;77
10587;52.34184;5.5280595;-1
10588;51.076;7.95;-1
10589;53.47;9.832;-1
10590;53.008;6.556;38
10591;53.594;10.034;47
10592;52.915527;7.1436563;-1
10593;51.76325;19.22167;71
10594;49.948;11.574;-1
10595;53.281506;6.7864475;38
10596;51.968;4.606;30
10597;49.153023;11.023575;44
10598;48.942;9.104;-1
10599;51.98792;5.9328914;24
10600;45.668;18.98;77
10601;51.966;8.23;41
10602;52.168;21.296;72
10603;42.114;24.22;80
10604;52.368;9.712;42
10605;52.07;8.596;41
10606;52.342;5.528;-1
10607;47.812;12.374;-1
10608;44.702;11.03;-1
10609;50.39;8.64;-1
10610;52.85;6.506;38
10611;48.11;11.678;12
10612;53.18;5.8;40
10613;53.23415;6.474824;38
10614;52.684;9.918;-1
10615;50.594;8.664;-1
10616;52.886314;6.028104;-1
10617;48.954;9.474;-1
10618;45.226414;19.849962;77
10619;53.178;5.826;40
10620;43.350483;13.701909;-1
10621;50.92;3.456;36
10622;49.374;7.069;52
10623;53.252;5.786;40
10624;47.652;9.464;-1
10625;53.15926;7.025435;-1
10626;53.077553;6.574408;38
10627;51.051;6.941;-1
10628;44.75;11.308;63
10629;47.818;-3.732;88
10630;44.38;20.28;77
10631;44.28;19.87;77
10632;49.83;23.988;-1
10633;50.012;8.356;6
10634;43.162;20.538;77
10635;47.866;-3.902;88
10636;49.064;9.26;-1
10637;55.752;37.5;93
10638;52.532;13.408;-1
10639;47.51;8.68;9
10640;52.822;6.86;39
10641;40.895367;14.830996;-1
10642;49.212;9.198;-1
10643;50.36;18.742;69
10644;52.970894;6.6569667;38
10645;52.956;6.796;38
10646;52.856;6.534;38
10647;45.94722;12.60619;-1
10648;52.822;6.666;-1
10649;52.932;6.674;38
10650;51.594;7.138;20
10651;46.736;15.666;59
10652;44.012;20.902;77
10653;51.448;6.604;18
10654;48.139;11.538;12
10655;48.632;12.428;-1
10656;49.4;8.684;3
10657;50.923;6.906622;16
10658;47.444;19.134;68
10659;53.09;6.692;38
10660;53.631;9.858;-1
10661;42.614914;23.390442;-1
10662;53.32012;6.9334693;-1
10663;49.998962;12.06583;-1
10664;50.972;7.072;-1
10665;41.882;12.53;-1
10666;50.894108;3.1154313;37
10667;44.634;11.182;63
10668;47.807;9.633;-1
10669;51.82;20.804;72
10670;52.945557;6.452293;38
10671;51.416;6.758;18
10672;48.752;9.168;0
10673;48.131;8.456;-1
10674;42.99;21.954;-1
10675;47.162;9.47;-1
10676;52.360264;17.017323;74
10677;48.828;10.096;-1
10678;45.42;10.952;64
10679;45.394;5.734;67
10680;39.768;2.712;-1
10681;51.508;5.406;22
10682;53.56;10.098;-1
10683;40.152462;18.291885;-1
10684;48.784;9.272;-1
10685;53.214916;5.78135;40
10686;49.83693;8.11073;-1
10687;53.622;9.958;48
10688;52.634;-8.666;-1
10689;44.032;20.9;77
10690;48.956;8.13;2
10691;51.062;6.991;-1
10692;43.538;-5.67;-1
10693;44.272;19.89;77
10694;45.822;20.454;77
10695;44.264;19.884;77
10696;52.402;9.645;42
10697;55.7;38.27;93
10698;48.154;15.093;56
10699;48.962166;8.337688;2
10700;49.964024;8.278508;6
10701;51.19416;17.363068;-1
10702;39.772;2.71;-1
10703;50.856;3.634;36
10704;49.242;9.06;-1
10705;45.384;20.39;77
10706;45.38;20.414;77
10707;49.736;8.752;-1
10708;50.160652;19.468414;69
10709;47.838;16.49;60
10710;48.886;9.186;-1
10711;53.089848;6.545172;38
10712;42.655437;23.259706;-1
10713;47.656;9.476;-1
10714;51.085815;3.6865842;36
10715;50.922;6.958;16
10716;47.908;10.85;-1
10717;55.781334;37.48023;93
10718;51.912;4.388;31
10719;43.546;16.426;-1
10720;45.339664;25.55208;-1
10721;47.554;7.844;10
10722;48.718;9.1;-1
10723;42.666;23.35;-1
10724;48.518;9.206;-1
10725;43.546;16.426;-1
10726;51.256;7.14;-1
10727;48.74;9.132;0
10728;52.81728;6.921271;39
10729;53.142;6.43;38
10730;48.81;11.892;13
10731;45.40499;10.982792;64
10732;45.102;20.624;77
10733;52.73239;6.9726443;39
10734;41.594;23.81;-1
10735;48.752;9.088;-1
10736;45.412;10.992;64
10737;42.702;23.2;-1
10738;47.872;16.384;60
10739;51.4;-2.342;87
10740;50.004;9.207;-1
10741;51.91188;4.3912864;31
10742;51.704;5.146;-1
10743;49.184;9.722;-1
10744;52.99;6.878;38
10745;50.39;19.096;69
10746;52.806;18.268;75
10747;47.998;7.803;10
10748;49.764;8.652;4
10749;52.548;13.344;-1
10750;51.418;7.286;20
10751;51.418;7.286;20
10752;51.731533;19.446447;71
10753;48.041855;-1.7015156;88
10754;51.274;7.119;-1
10755;53.148735;8.204579;51
10756;47.88;12.34;-1
10757;52.77;6.892;39
10758;53.25;6.514;38
10759;48.164;7.64;10
10760;52.33649;4.9487643;29
10761;51.504265;5.363155;22
10762;52.122;4.646;30
10763;39.46;-0.376;-1
10764;45.478;9.116;61
10765;51.826;4.788;-1
10766;43.280598;5.3493977;-1
10767;51.22986;5.3346105;-1
10768;42.78;23.116;-1
10769;48.6565;8.938499;1
10770;48.838;9.33;-1
10771;50.017498;9.116284;-1
10772;47.974;7.824;10
10773;51.053993;3.7013223;36
10774;52.502;13.486;58
10775;48.43632;9.071652;-1
10776;51.784;14.334;-1
10777;45.418324;10.96864;64
10778;42.686245;23.290752;78
10779;49.804;9.952;14
10780;53.42309;-1.5248976;86
10781;51.267;7.145;-1
10782;53.162;6.788;38
10783;52.72227;5.732337;-1
10784;53.108;6.1;-1
10785;51.11;7.02;-1
10786;49.930923;8.409608;6
10787;52.382;5.27;-1
10788;51.39;0.074;85
10789;53.55;9.964;48
10790;47.03102;15.48911;59
10791;43.61918;6.782856;-1
10792;48.81;9.012;-1
10793;51.49836;-0.1365562;85
10794;50.118;8.714;5
10795;45.366;20.4;77
10796;50.908;6.974;16
10797;44.33;23.802;-1
10798;48.074;9.952;7
10799;51.446;-2.018;87
10800;52.29581;20.806732;72
10801;47.47;19.08;68
10802;45.423786;10.956275;64
10803;42.67677;23.230942;-1
10804;51.196;7.074;-1
10805;48.901;9.188;-1
10806;53.366;5.212;-1
10807;52.12194;20.66292;72
10808;52.1271;20.640364;72
10809;43.142;20.512;77
10810;47.511395;19.141611;68
10811;45.384;20.394;77
10812;51.994;5.88;24
10813;42.816;23.226;-1
10814;46.743973;23.587772;-1
10815;46.104;19.656;68
10816;53.098;6.168;-1
10817;48.238033;14.238521;56
10818;39.72;2.91;-1
10819;52.364;9.91;42
10820;52.84268;6.8807917;39
10821;49.844;8.83;4
10822;51.615974;5.4479823;23
10823;51.13842;4.2962093;-1
10824;51.334;12.542;53
10825;51.922;8.85;41
10826;41.41268;2.1393003;89
10827;48.162;11.542;12
10828;44.61;44.078;-1
10829;52.126;20.664;72
10830;51.44;-2.012;87
10831;50.077637;14.444873;-1
10832;55.779533;37.902134;93
10833;45.078;20.968;77
10834;49.986;8.274;6
10835;52.536;5.688;-1
10836;50.738;6.836;-1
10837;52.962826;5.7905836;40
10838;51.91;4.43;31
10839;51.98;5.734;24
10840;52.225;8.77;41
10841;52.563534;13.210888;-1
10842;51.51199;5.393249;22
10843;51.199;4.445;35
10844;51.96;20.158;71
10845;47.549335;18.719645;68
10846;48.304;16.364;60
10847;53.64576;10.168288;-1
10848;52.048;6.092;24
10849;52.404;16.942;74
10850;47.901146;11.444911;12
10851;51.877193;6.688241;-1
10852;51.498;7.54;-1
10853;51.992;5.89;24
10854;53.33;6.002;40
10855;48.773;9.153;0
10856;43.12;25.692;-1
10857;43.004;-0.066;89
10858;52.388;12.7;-1
10859;53.882;-1.616;86
10860;50.994;6.21;21
10861;48.26;8.928;-1
10862;50.98042;4.1841474;-1
10863;52.148;4.408;31
10864;49.86115;8.658972;4
10865;49.984;7.518;-1
10866;53.57;10.032;47
10867;42.693;23.338;79
10868;42.938;22.927;-1
10869;51.564;-1.838;87
10870;43.416;24.598;-1
10871;50.768394;6.065701;21
10872;52.7454;6.286854;-1
10873;53.246;-6.67;-1
10874;55.7;37.984;93
10875;41.386;2.082;89
10876;42.724;23.308;-1
10877;41.506;24.938;80
10878;42.778;23.242;-1
10879;55.806;38.082;93
10880;50.817722;4.6342063;33
10881;49.544;8.646;3
10882;53.105854;7.01219;-1
10883;53.19;7.984;51
10884;51.99046;5.847049;24
10885;44.696;10.522;62
10886;55.868;37.632;93
10887;51.440845;6.979776;19
10888;53.105;6.0886574;-1
10889;51.51304;5.382537;22
10890;47.848;9.0;8
10891;51.022;3.664;36
10892;51.03;3.706;36
10893;42.648;23.384;-1
10894;52.46;7.052;-1
10895;51.478;-0.026;85
10896;52.99379;6.794859;38
10897;43.408;24.626;-1
10898;52.88;13.012;-1
10899;44.04688;8.224551;-1
10900;40.101;16.612;-1
10901;55.84;37.442;93
10902;49.022;12.066;13
10903;52.25466;10.508007;43
10904;51.23206;2.91293;-1
10905;52.06;5.138;27
10906;52.416;13.428;-1
10907;48.926;8.964;-1
10908;52.284813;20.889341;72
10909;42.13;24.746;80
10910;48.774;9.28;-1
10911;48.774;9.282;-1
10912;50.926994;4.3691816;-1
10913;50.927956;4.367197;-1
10914;53.02;6.576;38
10915;45.356;20.392;77
10916;50.802;6.772;-1
10917;51.508217;5.384718;22
10918;52.92757;5.723123;40
10919;48.8;9.003;-1
10920;51.502;11.962;53
10921;44.774;20.506;77
10922;42.676483;23.30814;78
10923;48.044;14.416;56
10924;52.934;5.884;40
10925;48.754;8.864;-1
10926;48.588;10.836;11
10927;48.144;14.118;56
10928;48.78969;17.894781;-1
10929;47.120136;27.621033;-1
10930;46.31382;7.7310624;-1
10931;53.164185;6.798594;38
10932;43.004;23.052;-1
10933;51.948;7.628;-1
10934;46.052;13.612;-1
10935;52.986;6.014;-1
10936;39.765747;2.713067;-1
10937;41.634;-0.946;89
10938;52.308;20.924;72
10939;48.634;9.516;-1
10940;49.314;7.162;52
10941;48.044;14.416;56
10942;49.406;10.788;44
10943;53.17;6.98;-1
10944;51.16855;17.118864;73
10945;53.656;10.096;-1
10946;53.159016;7.025459;-1
10947;49.076;19.294;-1
10948;48.767624;18.758846;68
10949;51.236;6.78;17
10950;50.36;3.508;-1
10951;48.78;9.206;0
10952;51.8354;19.228046;71
10953;50.956;7.136;-1
10954;44.7951;20.531614;77
10955;53.24;6.58;38
10956;42.972;-0.192;89
10957;51.992;5.896;24
10958;53.096;23.226;-1
10959;51.018295;4.786893;33
10960;51.508;7.328;20
10961;51.958;5.426;-1
10962;53.05128;6.7200737;38
10963;55.699547;37.490402;93
10964;50.936;6.858;16
10965;46.93;9.532;-1
10966;43.24;27.88;81
10967;48.914;18.16;-1
10968;48.326;14.304;56
10969;49.477;8.456;3
10970;47.562;9.686;-1
10971;49.95966;9.180158;-1
10972;51.28;7.236;-1
10973;42.502;24.188;-1
10974;45.148987;9.953649;-1
10975;52.124706;20.669376;72
10976;50.422;7.21;-1
10977;42.682;23.272;78
10978;52.43263;16.922665;74
10979;45.44;20.306;77
10980;42.382;23.748;-1
10981;51.477074;5.7146025;-1
10982;48.724;8.982;1
10983;48.058;10.632;11
10984;53.34;6.812;-1
10985;51.9122;8.354129;41
