;Latitude;Longitude;cluster
12391;47.508;8.59;9
12392;47.516;8.596;9
12393;47.53;8.584;9
12394;48.214;11.53;12
12395;51.66;7.082;-1
12396;53.032;8.96;50
12397;51.41508;7.16988;20
12398;48.78086;8.7337055;-1
12399;42.664;23.368;-1
12400;48.104;20.73;-1
12401;51.03;6.981;16
12402;55.644;37.772;93
12403;48.957;9.33;-1
12404;48.784;9.128;0
12405;40.428;-8.436;-1
12406;48.428;11.974;12
12407;51.436;6.785;18
12408;41.326;2.104;89
12409;52.362;4.606;-1
12410;42.656;23.232;-1
12411;48.883503;8.705326;-1
12412;48.883503;8.705326;-1
12413;49.34;9.8;-1
12414;46.752;23.576;-1
12415;46.762;23.598;-1
12416;51.422;6.594;18
12417;47.506;18.936;68
12418;52.877754;18.783937;75
12419;59.369;17.834;91
12420;48.158;-1.586;88
12421;47.87491;20.385103;68
12422;48.384;8.984;-1
12423;53.008003;6.5093174;38
12424;49.346;8.798;3
12425;59.424;13.482;83
12426;48.274;19.814;68
12427;52.892;5.738;40
12428;48.36559;11.464183;12
12429;48.13;-2.04;88
12430;48.182;-1.946;88
12431;51.202;6.344;-1
12432;52.92066;6.1000996;-1
12433;43.054;25.146;-1
12434;52.426;10.488;43
12435;48.202;16.26;60
12436;55.813828;37.24605;93
12437;55.586678;37.75641;93
12438;50.236935;18.858763;69
12439;51.839287;5.8652434;24
12440;48.774;9.143;0
12441;47.456;19.16;68
12442;51.604076;5.5435433;-1
12443;49.708;10.816;44
12444;49.34;10.886;44
12445;50.506;4.472;-1
12446;48.15;11.434;12
12447;53.363007;-1.5118647;86
12448;54.068;12.114;-1
12449;52.778;6.798;39
12450;52.374;4.816;29
12451;52.334;10.392;43
12452;55.64;37.692;93
12453;53.326;-6.298;-1
12454;51.614;5.53;-1
12455;53.593437;10.080715;-1
12456;52.508;13.422;58
12457;49.996;19.918;70
12458;51.912655;4.571641;-1
12459;51.916;4.574;-1
12460;49.163;10.337;-1
12461;44.486;11.254;63
12462;54.444973;18.43842;76
12463;42.635662;23.30541;-1
12464;49.334;8.792;3
12465;38.758;-9.164;-1
12466;41.366;-8.738;-1
12467;42.032;-8.634;-1
12468;48.194;11.632;12
12469;49.592;6.14;-1
12470;43.603725;27.099415;-1
12471;51.976;5.326;-1
12472;51.976;5.326;-1
12473;53.896;11.466;-1
12474;50.808;4.388;-1
12475;51.64;5.554;-1
12476;52.576;13.568;-1
12477;59.172;17.196;91
12478;49.884;10.01;14
12479;43.094;12.434;-1
12480;48.824;9.384;-1
12481;50.802;7.132;15
12482;51.398;5.466;-1
12483;48.624783;6.2991734;-1
12484;49.506;10.4;14
12485;52.480003;13.455884;58
12486;43.228;19.722;-1
12487;47.580654;9.251233;8
12488;52.124;11.628;-1
12489;51.776;9.37;-1
12490;53.556;9.94;48
12491;47.917725;20.370516;68
12492;52.198948;6.0048037;28
12493;41.833393;12.886826;-1
12494;48.807;9.209;0
12495;52.484;4.658;-1
12496;48.048;7.798;10
12497;49.966;8.342;6
12498;52.506;4.678;-1
12499;52.428;13.382;-1
12500;51.038;6.28;-1
12501;41.928837;25.564314;-1
12502;43.105576;25.589167;-1
12503;59.334;18.034;91
12504;43.832;5.974;-1
12505;52.09;5.244;27
12506;52.054;4.334;31
12507;43.61;25.01;-1
12508;49.118;8.596;2
12509;45.904;8.978;61
12510;42.148;24.754;80
12511;52.086;4.878;-1
12512;49.49;10.908;44
12513;52.252;20.922;72
12514;48.128;11.376;12
12515;49.81254;9.974317;14
12516;47.726;3.298;-1
12517;48.078;11.522;12
12518;48.37;10.874;11
12519;51.494;5.386;22
12520;53.199078;6.574821;38
12521;48.13;11.379;12
12522;49.848;9.62;-1
12523;51.479;6.956;19
12524;51.334;12.396;53
12525;42.929405;25.876238;-1
12526;48.712;9.016;1
12527;51.434;7.96;-1
12528;52.532738;6.42695;-1
12529;42.664;23.24;-1
12530;52.657543;6.9045944;39
12531;52.13168;6.6195474;-1
12532;50.842;4.45;-1
12533;53.011787;7.1875157;-1
12534;42.66;23.262;-1
12535;52.850063;6.921478;39
12536;53.714;11.372;-1
12537;51.436;7.292;20
12538;52.056988;4.3577757;31
12539;52.985542;6.6559286;38
12540;48.726;9.006;1
12541;52.382;9.752;42
12542;52.766;6.606;-1
12543;50.136;8.752;5
12544;56.466652;-3.20598;90
12545;51.333515;4.3643875;35
12546;51.104;7.008;-1
12547;49.002;8.42;2
12548;53.332287;6.013906;40
12549;53.174;6.614;38
12550;44.51;11.378;63
12551;48.062;11.672;12
12552;48.737;9.104;-1
12553;43.214;27.946;81
12554;51.801346;19.446962;71
12555;48.776;9.2;0
12556;42.264;23.826;-1
12557;42.756;23.136;-1
12558;42.734;23.288;-1
12559;52.778;5.956;-1
12560;50.802;6.474;-1
12561;50.274;18.908;69
12562;55.89;37.664;93
12563;52.216152;5.199661;27
12564;52.27;6.804;-1
12565;51.27;4.456;35
12566;55.766;37.672;93
12567;52.526;19.672;71
12568;51.326;6.55;-1
12569;50.833;4.384;34
12570;52.438;9.846;42
12571;52.98201;9.167798;50
12572;51.09492;3.3779016;-1
12573;50.322;18.892;69
12574;53.514;9.994;-1
12575;48.853046;37.603863;-1
12576;47.528;9.372;8
12577;51.547108;5.425578;22
12578;51.5562;5.500423;23
12579;45.544;10.166;-1
12580;48.784;14.98;56
12581;50.088;8.122;6
12582;41.99925;21.403078;82
12583;42.506;24.192;-1
12584;42.646;23.096;-1
12585;42.11;24.481;80
12586;47.539234;18.71061;68
12587;53.028976;14.229917;-1
12588;53.063225;14.291608;-1
12589;53.061264;14.276045;-1
12590;48.176;16.414;60
12591;52.466465;13.320652;57
12592;52.354;13.405;-1
12593;50.99008;7.028809;16
12594;48.83;9.062;-1
12595;51.556454;4.639731;-1
12596;37.522556;15.090086;-1
12597;53.008;6.754;38
12598;41.573986;12.652561;-1
12599;51.756;10.174;-1
12600;50.22;8.782;5
12601;52.396;9.586;42
12602;49.118;12.146;13
12603;41.574;23.734;-1
12604;48.794;9.176;0
12605;53.016;-2.26;86
12606;52.094;5.112;27
12607;50.996;4.754;33
12608;52.115147;20.67153;72
12609;42.974;12.082;-1
12610;53.242;6.386;38
12611;48.124;11.578;12
12612;42.938;25.996;-1
12613;52.084;5.224;27
12614;51.204;6.766;17
12615;48.734;9.113;-1
12616;51.649498;5.4149876;-1
12617;50.284;18.86;69
12618;51.064;7.014;-1
12619;51.494;6.77;18
12620;47.950848;11.967306;12
12621;53.143417;6.5758495;38
12622;45.198;5.738;67
12623;48.542;13.232;-1
12624;41.592564;12.655645;-1
12625;37.62158;15.04579;-1
12626;50.805;7.126;15
12627;52.334;5.832;28
12628;51.61071;5.4437647;23
12629;51.633495;5.4161177;23
12630;51.618122;5.4308224;23
12631;52.24744;5.950719;28
12632;48.024;11.726;12
12633;48.104;11.702;12
12634;51.448;6.783;18
12635;48.224;8.572;-1
12636;51.444;7.376;-1
12637;47.526;19.072;68
12638;47.532;19.084;68
12639;47.532;19.078;68
12640;51.612946;5.5389395;-1
12641;53.218;6.576;38
12642;51.992;8.648;41
12643;48.03705;10.861442;11
12644;54.242;10.28;49
12645;50.394;8.8;-1
12646;53.586;10.61;-1
12647;47.474;19.034;68
12648;45.486;9.226;61
12649;42.777134;23.14715;-1
12650;51.132;7.178;-1
12651;48.544;12.143;-1
12652;51.56147;5.4174333;22
12653;51.58248;5.406823;23
12654;51.541473;5.439907;22
12655;45.637493;11.71378;65
12656;50.953022;6.905256;16
12657;51.55;5.434;22
12658;53.374;10.722;-1
12659;42.60589;23.047897;-1
12660;51.607796;5.6242094;-1
12661;48.57089;13.471974;-1
12662;50.86;4.648;33
12663;51.230747;17.367159;-1
12664;50.622543;3.0941575;37
12665;47.0331;15.401743;59
12666;49.138;7.414;-1
12667;48.778;9.21;0
12668;50.87;4.702;33
12669;42.708183;23.313839;79
12670;51.614426;5.442268;23
12671;50.862;4.711;33
12672;53.528;9.884;-1
12673;50.894;4.702;33
12674;50.882;4.735;33
12675;52.962;5.79;40
12676;48.824;10.102;-1
12677;51.01229;6.190269;21
12678;54.37779;18.566412;76
12679;48.384;1.552;66
12680;52.704;6.536;-1
12681;50.868;4.732;33
12682;52.999565;6.5126557;38
12683;50.06;8.26;6
12684;52.902;6.534;38
12685;47.198807;18.423367;68
12686;50.876;4.715;33
12687;50.872;4.713;33
12688;53.406;6.214;-1
12689;50.89;4.724;33
12690;50.873;4.731;33
12691;50.070553;14.433291;-1
12692;49.184;2.418;66
12693;51.495674;5.372292;22
12694;51.572723;5.427158;23
12695;48.426;1.5;66
12696;53.016;-2.26;86
12697;51.591747;5.4586625;23
12698;48.128;11.602;12
12699;43.88315;27.08108;-1
12700;51.581028;5.4033666;23
12701;49.03;1.82;66
12702;50.875;4.689;33
12703;50.871;4.698;33
12704;53.016;-2.26;86
12705;50.687214;8.362792;-1
12706;50.876;4.722;33
12707;51.224;22.506;-1
12708;51.676968;5.811556;-1
12709;50.87;4.708;33
12710;52.322;21.058;72
12711;51.616;5.426;23
12712;41.844204;12.885656;-1
12713;50.886;4.684;33
12714;50.252;18.848;69
12715;44.64;7.494;-1
12716;50.906;4.7;33
12717;51.44;6.646;18
12718;50.882;4.717;33
12719;48.202;16.274;60
12720;52.122;5.25;27
12721;50.925;4.697;33
12722;38.664;-9.202;-1
12723;48.552;9.38;-1
12724;39.374573;22.953964;-1
12725;48.846;2.322;66
12726;59.626434;14.284689;-1
12727;50.87;4.724;33
12728;50.766;2.9;-1
12729;50.766;2.9;-1
12730;50.952;-0.12;84
12731;48.242;11.654;12
12732;50.89;4.732;33
12733;50.866;4.71;33
12734;47.594;21.572;-1
12735;50.872;4.732;33
12736;53.33405;-1.4811695;86
12737;50.122;18.972;69
12738;42.493576;25.036211;80
12739;51.552345;5.479795;23
12740;42.46406;25.53764;-1
12741;49.03;1.822;66
12742;53.389217;6.5543985;38
12743;48.726;8.964;1
12744;50.9;4.72;33
12745;52.144;8.624;41
12746;50.742;-1.226;-1
12747;49.812;8.562;4
12748;51.678;5.806;-1
12749;51.535748;5.5055695;23
12750;48.784;9.206;0
12751;48.488;9.258;-1
12752;48.77;9.148;0
12753;51.676;5.808;-1
12754;51.67;5.808;-1
12755;52.2;5.369;26
12756;48.112;11.622;12
12757;48.084;17.272;-1
12758;52.348;13.008;-1
12759;53.48;-6.3;-1
12760;45.736;13.926;-1
12761;50.126;8.698;5
12762;43.24;25.306;-1
12763;52.256756;6.038588;28
12764;50.534;6.442;-1
12765;48.16772;16.257944;60
12766;52.343056;16.927183;74
12767;52.004;5.924;24
12768;55.721703;37.458885;93
12769;55.556;37.816;93
12770;48.316;10.65;11
12771;47.594;17.638;-1
12772;43.568;27.824;81
12773;48.32791;-1.8407464;88
12774;55.541843;37.714703;93
12775;51.99721;4.500433;31
12776;55.578;37.902;93
12777;50.25;18.848;69
12778;49.468;10.889;44
12779;51.056;17.056;73
12780;41.374;2.066;89
12781;52.544;13.418;-1
12782;42.656;23.292;78
12783;42.68;23.312;-1
12784;50.754;8.772;-1
12785;51.624;5.886;-1
12786;49.336;8.806;3
12787;51.624;5.886;-1
12788;55.586;37.73;93
12789;49.67399;7.991304;-1
12790;53.172825;6.970251;-1
12791;55.656;37.702;93
12792;49.139;9.22;-1
12793;51.393353;6.311054;-1
12794;52.316;9.786;42
12795;43.182;27.9;81
12796;53.426;10.3;46
12797;48.546;-4.178;88
12798;42.614;23.34;-1
12799;51.046;13.796;55
12800;47.383442;8.506564;9
12801;48.758;9.158;0
12802;48.428;11.974;12
12803;50.82;4.4;-1
12804;51.62227;5.525195;-1
12805;52.718018;6.538794;-1
12806;48.686;20.12;68
12807;55.782;37.708;93
12808;48.62;7.892;-1
12809;51.982586;5.9192476;24
12810;49.22;6.92;52
12811;47.806;12.858;-1
12812;42.012;23.09;-1
12813;47.91;20.39;68
12814;42.024;23.098;-1
12815;43.226;27.934;81
12816;49.516;8.286;3
12817;48.706924;2.5000339;66
12818;50.926;6.87;16
12819;53.11;5.592;40
12820;59.95;11.014;-1
12821;49.934;8.596;4
12822;43.57;27.832;81
12823;47.53973;19.11304;68
12824;49.298;10.61;44
12825;42.644;23.366;-1
12826;52.60279;13.136231;-1
12827;51.122715;4.3407183;-1
12828;48.53;9.2;-1
12829;49.306;8.5;3
12830;50.698;13.322;55
12831;51.038;3.602;36
12832;51.106735;3.7093368;36
12833;52.17742;5.414998;26
12834;51.23;-2.306;87
12835;48.037003;10.158774;-1
12836;52.6;4.694;-1
12837;48.812;11.762;-1
12838;42.782;23.108;-1
12839;41.898;25.004;80
12840;47.6;19.242;68
12841;49.152;11.004;44
12842;47.318;19.874;68
12843;48.09;11.594;12
12844;48.352;10.926;11
12845;55.56315;37.85518;93
12846;49.731;9.907;14
12847;48.41562;10.880262;11
12848;42.352;23.808;-1
12849;47.446;13.9;-1
12850;51.56687;4.7749705;-1
12851;48.204;16.202;60
12852;52.145596;12.573754;-1
12853;52.3;4.85;29
12854;42.68;26.324;-1
12855;53.48;10.174;-1
12856;50.208;8.74;5
12857;48.842;2.166;66
12858;38.17944;13.289404;-1
12859;46.046;10.76;-1
12860;57.664;12.053;83
12861;52.584;13.408;-1
12862;51.028;4.218;-1
12863;50.836;12.958;54
12864;38.932;-9.018;-1
12865;48.812;9.206;0
12866;50.950687;6.9521985;16
12867;49.139;9.131;-1
12868;57.68155;11.93268;83
12869;47.416;19.402;68
12870;43.218;27.908;81
12871;51.226;5.966;-1
12872;45.568;11.894;65
12873;50.908;4.662;33
12874;53.091057;-6.8082604;-1
12875;43.164;27.786;81
12876;43.198;27.824;81
12877;50.788;7.318;15
12878;51.38;0.098;85
12879;48.792;9.202;0
12880;49.594;11.022;44
12881;53.426;10.3;46
12882;50.088947;14.377575;-1
12883;44.916;37.998;-1
12884;44.868;38.14;-1
12885;48.02;21.378;-1
12886;50.874;6.466;-1
12887;43.214;27.936;81
12888;51.436;7.312;20
12889;52.52;13.494;-1
12890;43.567;27.835;81
12891;52.588;13.37;-1
12892;53.352734;-1.46366;86
12893;42.67;23.316;79
12894;53.35401;-1.464352;86
12895;51.330986;4.3848996;35
12896;54.526;9.028;-1
12897;52.472;13.108;-1
12898;47.872;7.721;10
12899;51.81443;3.934536;-1
12900;49.002;8.39;2
12901;44.46;26.114;-1
12902;52.194;5.676;-1
12903;51.67;5.624;-1
12904;46.761;10.535677;-1
12905;48.431602;10.40666;-1
12906;48.188;11.566;12
12907;43.21;27.914;81
12908;57.730007;13.005184;83
12909;53.54958;10.086275;-1
12910;52.001;8.494;41
12911;47.691;9.148;8
12912;44.874;-1.092;89
12913;48.278;16.378;60
12914;52.512;13.448;58
12915;52.728104;6.286535;-1
12916;47.521862;19.178518;68
12917;50.852;8.098;-1
12918;55.85635;37.484715;93
12919;42.131;24.713;80
12920;51.58727;5.605373;-1
12921;48.941;9.092;-1
12922;51.834198;4.725261;-1
12923;51.225304;22.574383;-1
12924;42.68;27.704;81
12925;53.08835;6.6954083;38
12926;57.492;12.652;83
12927;49.338;8.794;3
12928;50.286407;8.936852;-1
12929;52.000854;4.174;-1
12930;51.38;0.098;85
12931;50.249886;21.484568;-1
12932;48.672276;9.528319;-1
12933;47.547596;7.475641;10
12934;52.0006;8.578457;41
12935;47.474;9.416;-1
12936;48.744;10.106;-1
12937;50.9;4.672;33
12938;51.046;13.78;55
12939;51.044;3.766;36
12940;51.388;0.048;85
12941;55.708;37.522;93
12942;55.708;37.522;93
12943;52.811665;6.659399;-1
12944;50.719;7.16;15
12945;50.363113;7.568278;-1
12946;52.55;13.462;-1
12947;52.514;13.192;-1
12948;45.64;13.812;-1
12949;48.8;9.534;-1
12950;50.876;4.738;33
12951;48.366;10.926;11
12952;52.252;9.124;41
12953;52.857384;6.530087;38
12954;57.664;39.686;93
12955;44.526;11.36;63
12956;49.88;8.65;4
12957;50.772;8.768;-1
12958;47.068;8.65;9
12959;48.482;9.206;-1
12960;50.058;8.2955;6
12961;46.042;14.472;-1
12962;48.336;14.472;56
12963;50.778;7.196;15
12964;43.538;-5.708;-1
12965;48.844692;8.920833;-1
12966;50.876;4.691;33
12967;51.549103;5.484705;23
12968;48.952;9.442;-1
12969;48.16;11.53;12
12970;48.476;8.168;-1
12971;51.636707;6.01;-1
12972;42.492912;27.468428;81
12973;55.83953;37.52623;93
12974;50.996;13.716;55
12975;48.958;8.294;2
12976;51.412;6.724;18
12977;47.682;9.17;8
12978;49.872;6.19;-1
12979;48.15;11.506;12
12980;48.132;11.598;12
12981;48.736;9.108;-1
12982;50.782;6.08;21
12983;50.084;8.794;5
12984;50.7819;0.2604879;84
12985;51.444;6.528;-1
12986;47.526;10.028;-1
12987;43.238;27.864;81
12988;51.142;14.924;-1
12989;53.19989;6.5828943;38
12990;48.112;9.282;-1
12991;50.79721;0.0057754;84
12992;59.877636;30.277628;93
12993;51.920597;4.3496714;-1
12994;49.044;9.194;-1
12995;51.639656;5.552792;-1
12996;42.495;27.476;81
12997;51.63971;5.5525723;-1
12998;52.037735;4.7065697;30
12999;51.88;5.632;-1
13000;52.304;4.968;-1
13001;38.48031;22.58257;-1
13002;48.072;7.8;10
13003;48.072;7.8;10
13004;49.156;9.169;-1
13005;48.072;7.8;10
13006;48.072;7.8;10
13007;48.072453;7.8004475;10
13008;52.398;9.774;42
13009;42.386;20.434;82
13010;42.685;23.241;-1
13011;55.918133;37.413303;93
13012;52.498245;6.084996;-1
13013;48.72;9.104;-1
13014;51.854;9.672;-1
13015;47.379;8.522;9
13016;46.786;7.632;-1
13017;50.129894;8.334246;6
13018;52.070656;4.522454;31
13019;48.932;2.266;66
13020;51.014;6.678;-1
13021;48.832386;9.307502;-1
13022;50.088;9.068;-1
13023;42.643;23.409;-1
13024;47.418;19.08;68
13025;50.966;4.842;33
13026;48.16;10.812;11
13027;52.064747;4.4893956;31
13028;50.845;7.21;15
13029;41.468;13.56;-1
13030;50.79839;7.2993836;15
13031;42.112;24.738;80
13032;57.28;27.07;-1
13033;51.798;10.954;-1
13034;50.835426;4.379619;34
13035;41.45786;13.667289;-1
13036;49.092;8.542;2
13037;48.956;9.076;-1
13038;52.08654;5.4028;26
13039;51.37;6.574;18
13040;48.222675;16.296955;60
13041;50.398;30.324;92
13042;49.238;6.698;52
13043;48.772;9.154;0
13044;42.648;23.27;-1
13045;43.566;27.82;81
13046;51.628;6.664;-1
13047;52.282944;6.834618;-1
13048;55.888668;26.507105;-1
13049;52.522;5.732;-1
13050;48.146;11.42;12
13051;49.738808;9.004543;-1
13052;42.802;23.344;-1
13053;50.977;7.516;-1
13054;43.06;25.624;-1
13055;53.07;8.785;50
13056;48.746;9.174;0
13057;43.97;22.868;-1
13058;42.158;24.739;80
13059;52.084;5.412;26
13060;51.024;13.828;55
13061;42.638;23.376;-1
13062;51.61417;5.5456862;-1
13063;50.518;30.486;92
13064;52.018677;4.429534;31
13065;52.004753;4.3886194;31
13066;51.81475;3.9345336;-1
13067;42.638;23.332;-1
13068;50.546;9.72;-1
13069;52.935764;6.834126;38
13070;50.844097;4.3381486;-1
13071;50.844284;4.338165;-1
13072;50.84431;4.338218;-1
13073;51.674;7.868;-1
13074;55.960407;37.44143;93
13075;43.084;25.636;-1
13076;42.659718;23.359655;-1
13077;43.566;27.83;81
13078;42.621353;23.311155;-1
13079;46.672;11.152;-1
13080;49.3;10.413;44
13081;51.774746;5.4967422;-1
13082;52.015358;5.4165173;26
13083;41.828;23.478;-1
13084;52.043922;4.390052;31
13085;50.94809;6.9547505;16
13086;48.852;8.988;-1
13087;50.678;13.938;55
13088;49.484;11.238;44
13089;50.656;7.188;15
13090;50.656;7.188;15
13091;52.027695;4.6957273;30
13092;48.214;11.35;12
13093;45.08;7.634;-1
13094;48.116398;-1.6445965;88
13095;49.438;11.098;44
13096;52.002;4.688;30
13097;53.232;8.252;51
13098;51.732;9.032;41
13099;53.25;8.702;50
13100;51.218;7.664;-1
13101;53.193237;6.58308;38
13102;52.094;5.232;27
13103;51.84;8.276;41
13104;52.15;5.236;27
13105;52.084;5.228;27
13106;52.2964;5.973767;28
13107;49.253;6.702;52
13108;52.03;5.35;26
13109;42.698;23.318;79
13110;51.528;6.982;19
13111;49.426;11.182;44
13112;53.809917;9.63537;-1
13113;47.958;21.78;-1
13114;50.986;10.31;-1
13115;51.041782;3.721734;36
13116;50.492;12.134;-1
13117;48.114;-1.388;88
13118;48.012;7.812;10
13119;48.746;9.214;0
13120;52.065063;4.482499;31
13121;51.506;11.32;-1
13122;52.768;12.124;-1
13123;53.554;9.964;48
13124;48.89;9.278;-1
13125;51.494;11.974;53
13126;51.15;4.47;35
13127;51.150078;4.469738;35
13128;52.088;5.296;27
13129;53.56;10.062;-1
13130;45.64;11.756;65
13131;52.064;4.492;31
13132;47.796;11.968;12
13133;50.974;4.968;-1
13134;52.06698;4.3553414;31
13135;47.378;11.776;-1
13136;52.068962;4.355969;31
13137;52.082626;4.405252;31
13138;49.524;8.536;3
13139;48.12;11.488;12
13140;51.532;6.766;18
13141;52.04591;4.4887166;31
13142;51.502552;5.364377;22
13143;47.438;-1.528;88
13144;51.112;7.029;-1
13145;52.894;6.492;38
13146;50.618;10.642;-1
13147;54.76;9.408;-1
13148;50.933;6.78;-1
13149;51.328;12.324;53
13150;46.31;11.214;-1
13151;47.436;21.39;-1
13152;51.142;16.892;73
13153;51.136;16.886;73
13154;51.42;5.682;-1
13155;48.504;13.448;-1
13156;51.058;4.516;-1
13157;53.064;8.624;50
13158;47.419;8.183;9
13159;51.624783;5.5605383;-1
13160;51.0454;6.575909;-1
13161;52.041355;4.4106755;31
13162;48.188;11.566;12
13163;42.655;23.383;-1
13164;42.626;23.382;-1
13165;43.52691;-5.6640034;-1
13166;48.35966;10.875495;11
13167;41.766;26.204;-1
13168;50.618;7.932;-1
13169;48.652;9.25;-1
13170;51.528;5.076;-1
13171;48.252;10.9;11
13172;53.596058;9.981584;48
13173;51.537174;6.9495316;19
13174;52.238;8.026;-1
13175;51.592587;6.9301643;-1
13176;50.97;10.082;-1
13177;50.72;-2.084;87
13178;52.067146;4.487123;31
13179;53.666;9.7;-1
13180;52.272;5.136;-1
13181;50.859;12.073;-1
13182;52.414;13.226;-1
13183;48.514;14.394;56
13184;52.058;4.472;31
13185;56.064;26.178;-1
13186;49.146;10.616;44
13187;52.054;8.524;41
13188;50.88163;4.209848;-1
13189;44.272;19.892;77
13190;47.402;9.74;-1
13191;45.495804;6.5087075;67
13192;52.958;-7.47;-1
13193;49.468;11.024;44
13194;49.068;12.058;13
13195;48.79904;21.957872;-1
13196;49.351;7.642;-1
13197;51.008;13.658;55
13198;50.878;4.742;33
13199;45.596;5.258;67
13200;53.27;7.956;51
13201;52.008053;4.3911705;31
13202;46.942;7.432;-1
13203;48.18;11.524;12
13204;44.629074;11.204448;63
13205;48.83;2.282;66
13206;53.097782;6.683925;38
13207;49.01444;12.111836;13
13208;50.982;11.022;-1
13209;53.362;-6.24;-1
13210;53.53;-6.312;-1
13211;51.286;7.518;-1
13212;52.626;-8.668;-1
13213;53.334;-6.536;-1
13214;49.306;8.636;3
13215;53.314;-6.3;-1
13216;51.216534;17.399729;-1
13217;52.83391;6.687155;-1
13218;52.382;5.27;-1
13219;55.416;12.952;-1
13220;41.376034;14.074691;-1
13221;52.648;4.764;-1
13222;52.36;13.134;-1
13223;53.36;6.29;-1
13224;51.880924;-2.0549533;87
13225;54.324;18.558;76
13226;42.376;23.768;-1
13227;54.912;-8.392;-1
13228;53.595535;11.452393;-1
13229;52.477974;13.385483;-1
13230;45.67;11.936;65
13231;53.72;10.014;-1
13232;48.037598;8.417921;-1
13233;52.49;13.32;57
13234;51.636;4.948;-1
13235;51.406;6.698;18
13236;51.636;4.948;-1
13237;52.3499;20.897684;72
13238;42.68;23.288;78
13239;42.619;23.36;-1
13240;42.544;22.966;-1
13241;42.664;23.53;-1
13242;51.467;7.1;19
13243;48.528;8.078;-1
13244;48.977;9.58433;-1
13245;52.436;13.346;-1
13246;47.014;7.652;-1
13247;53.756;21.14;-1
13248;49.87;8.664;4
13249;51.386;6.778;18
13250;48.092;11.484;12
13251;44.019768;20.907053;77
13252;52.029743;8.565262;41
13253;46.836;16.82;-1
13254;51.64208;7.9639254;-1
13255;45.05;39.014;-1
13256;43.644367;11.078313;-1
13257;42.662;23.466;-1
13258;53.20624;5.803131;40
13259;42.656;23.374;-1
13260;46.714;17.322;-1
13261;51.258;4.436;35
13262;53.892;11.468;-1
13263;53.09;7.569;-1
13264;52.681;6.168072;-1
13265;46.532856;24.589865;-1
13266;53.582;9.964;48
13267;51.66;5.616;-1
13268;45.922714;6.6933074;-1
13269;51.448;7.646;-1
13270;49.796;9.934;14
13271;51.364;6.786;18
13272;46.838;16.838;-1
13273;43.26;27.812;81
13274;48.792;9.012;-1
13275;48.452;12.37;-1
13276;40.758213;15.537203;-1
13277;45.176;5.714;67
13278;51.628;6.67;-1
13279;54.692;9.332;-1
13280;51.504;11.548;-1
13281;49.038;8.71;-1
13282;46.79;17.184;-1
13283;51.94547;5.8760815;24
13284;42.63;23.192;-1
13285;53.09153;6.446798;38
13286;49.01254;8.365105;2
13287;46.09;6.35;-1
13288;42.162;24.754;80
13289;50.879543;4.2223253;-1
13290;51.058;13.826;55
13291;42.608;23.362;-1
13292;42.648;23.292;-1
13293;50.72;7.044;15
13294;52.406;9.69;42
13295;59.436;24.778;-1
13296;50.33;7.914;-1
13297;42.058;27.986;81
13298;50.926;7.08;-1
13299;42.64;24.356;-1
13300;45.258;38.112;-1
13301;45.12;37.66;-1
13302;48.884;12.598;-1
13303;48.85;8.924;-1
13304;52.236;-0.892;-1
13305;42.716;23.344;-1
13306;38.236;15.432;-1
13307;52.229042;5.990604;28
13308;55.718;21.122;-1
13309;51.512;11.332;-1
13310;50.874;7.024;-1
13311;53.864;27.676;-1
13312;46.46946;30.573933;-1
13313;51.984;5.65;25
13314;50.982;7.038;16
13315;51.26487;6.6467347;17
13316;51.752842;5.496601;-1
13317;52.869785;-8.760197;-1
13318;47.652;19.016;68
13319;47.414;18.954;68
13320;54.088;13.446;-1
13321;41.822;23.564;-1
13322;44.75557;-0.41284293;89
13323;45.626;6.85;-1
13324;41.832;23.487;-1
13325;45.34;5.98;67
13326;53.002;6.506;38
13327;62.22091;30.355356;-1
13328;50.92;6.376;-1
13329;52.318;4.644;-1
13330;45.092014;5.675413;67
13331;51.186;0.276;84
13332;48.57;7.916;-1
13333;55.59081;37.885487;93
13334;52.671;13.622;-1
13335;42.698;23.228;-1
13336;50.55819;9.678743;-1
13337;42.485527;23.407187;-1
13338;52.252056;9.615592;42
13339;52.062717;4.3492637;31
13340;51.816;5.862;24
13341;47.504;19.074;68
13342;46.548893;24.618647;-1
13343;51.98;6.722;-1
13344;52.556;13.384;-1
13345;51.982;4.594;30
13346;46.530212;24.551083;-1
13347;50.967213;13.270477;54
13348;53.626;10.032;47
13349;53.13;8.244;51
13350;55.654;37.264;93
13351;52.528;13.447;58
13352;52.816948;7.0561166;39
13353;53.972;12.286;-1
13354;53.01177;18.574104;75
13355;50.922;6.988;16
13356;52.373352;4.6550593;29
13357;38.705;0.152;-1
13358;45.06;38.948;-1
13359;59.296;18.006;91
13360;51.610336;5.533676;-1
13361;53.362;-1.518;86
13362;51.444;7.196;20
13363;51.066185;1.0778322;-1
13364;51.451;-2.611;87
13365;52.198;5.422;26
13366;52.749004;6.8798847;39
13367;51.49596;6.410555;-1
13368;52.162;5.302;26
13369;50.738;7.092;15
13370;50.428;8.378;-1
13371;50.894;6.964;16
13372;51.148;6.95;-1
13373;55.25;37.668;93
13374;50.143234;18.952507;69
13375;52.424;10.84;43
13376;47.12;15.364;59
13377;51.45;6.614;18
13378;49.91;9.06;-1
13379;45.204;38.576;-1
13380;49.862;9.908;14
