;cluster;Latitude;Longitude
10512;-1;41.866;21.942
10513;19;53.21585;6.097121
10514;-1;47.98;10.172
10515;25;49.414;11.01
10516;19;52.778263;6.238341
10517;34;49.48;20.016
10518;-1;42.669727;23.285105
10519;-1;42.612;23.066
10520;19;52.7782;6.237113
10521;42;43.152645;27.842245
10522;-1;42.768;23.2
10523;-1;48.63;9.162
10524;-1;42.848;23.034
10525;19;53.15748;6.3644233
10526;-1;42.692;26.336
10527;-1;50.09;21.954
10528;-1;50.88828;7.8745127
10529;33;47.438;19.026
10530;-1;42.956;23.36
10531;39;45.892;4.738
10532;20;53.176;6.002
10533;35;51.102;17.208
10534;22;52.198;9.902
10535;-1;52.992;18.604
10536;-1;49.814;7.828
10537;10;51.507973;5.398506
10538;-1;48.618;13.894
10539;34;50.08;20.04
10540;44;53.358;-1.486
10541;-1;48.774;8.732
10542;32;48.21215;17.156418
10543;19;53.24569;6.41709
10544;41;42.128;24.75
10545;6;47.998;7.794
10546;-1;50.142;8.071
10547;-1;48.48922;9.214437
10548;-1;53.486;14.542
10549;-1;49.33;8.13
10550;5;47.568;8.428
10551;-1;53.172;5.416
10552;33;48.558;18.15
10553;25;49.468;11.2
10554;3;50.082;8.518
10555;33;47.83;19.026
10556;7;51.16;6.938
10557;35;51.084;16.958
10558;29;52.57;13.567
10559;19;53.124283;6.904239
10560;-1;42.656563;23.364885
10561;34;50.046112;18.682085
10562;-1;50.5;8.66
10563;19;53.146;6.556
10564;10;51.50709;5.407714
10565;-1;53.169827;18.137543
10566;-1;55.926;21.066
10567;35;52.088;17.02
10568;22;52.172;10.548
10569;19;53.062;6.078
10570;-1;54.874;23.798
10571;20;53.194;5.728
10572;-1;52.666;4.77
10573;23;53.584;9.858
10574;-1;49.205;8.634
10575;34;50.478;19.378
10576;37;52.122;20.678
10577;-1;50.006;36.18
10578;30;44.816;10.352
10579;-1;45.552;12.072
10580;19;52.757412;6.8666143
10581;20;53.178;5.846
10582;-1;51.718;6.996
10583;19;53.1;6.686
10584;19;53.132;6.09
10585;-1;48.566;13.45
10586;-1;49.186;9.226
10587;19;53.235245;6.6307983
10588;-1;48.774;8.916
10589;-1;51.36;7.34
10590;-1;51.166;10.322
10591;-1;49.844;8.12
10592;-1;40.15539;18.292767
10593;-1;48.14;10.25
10594;27;51.442;11.936
10595;44;52.424;-1.948
10596;-1;43.427933;11.835319
10597;19;53.17;6.728
10598;24;48.132;11.366
10599;24;48.13;11.356
10600;-1;48.754;9.982
10601;24;48.67236;11.222942
10602;19;53.403942;6.2114854
10603;-1;50.53087;8.681712
10604;32;48.112;16.28
10605;41;42.158;24.732
10606;-1;42.69;23.713
10607;38;43.884;20.34
10608;-1;50.965286;3.1238275
10609;0;48.884;9.126
10610;26;53.118;8.097
10611;4;47.666428;9.433246
10612;37;51.946;20.156
10613;-1;50.364;7.55
10614;27;51.12;13.136
10615;16;51.018326;4.7869143
10616;-1;51.378;-2.348
10617;48;55.752;37.884
10618;34;50.363747;19.268703
10619;-1;42.668;23.396
10620;20;53.196;5.98
10621;19;53.295483;7.0224175
10622;41;42.626;25.386
10623;19;53.068;6.572
10624;6;47.85537;7.624796
10625;-1;45.002;7.536
10626;-1;51.324066;5.0852666
10627;2;49.48;8.658
10628;20;53.168;5.8
10629;-1;45.41209;10.985263
10630;-1;44.476;11.336
10631;14;52.094;4.328
10632;-1;54.038;11.684
10633;-1;48.076;9.118
10634;-1;48.472;8.166
10635;10;51.512;5.494
10636;-1;43.702;24.896
10637;-1;51.448;4.742
10638;20;52.88;6.016
10639;6;47.987;7.859
10640;-1;47.264;11.33
10641;-1;49.71;8.842
10642;8;51.232;6.853
10643;19;53.203045;6.7039294
10644;19;53.086716;6.6666527
10645;20;52.85787;5.698983
10646;-1;51.168;6.635
10647;-1;42.676;23.372
10648;19;52.704;6.398
10649;41;41.924;25.562
10650;6;48.01399;7.850195
10651;-1;51.24;9.964
10652;-1;42.678;23.276
10653;-1;41.211563;14.120256
10654;-1;51.52;9.954
10655;-1;50.562;7.454
10656;38;45.116;21.296
10657;37;52.27;20.984
10658;-1;49.01;12.104
10659;6;47.882507;7.682195
10660;3;49.986;8.672
10661;19;53.238;6.576
10662;19;53.12614;6.065518
10663;-1;39.77;2.714
10664;19;53.238728;6.5789666
10665;-1;50.676;7.838
10666;-1;48.974;9.618
10667;36;54.31575;18.60562
10668;33;48.106766;20.768341
10669;38;44.788;20.486
10670;40;42.678;23.366
10671;-1;50.56;7.268
10672;23;54.412;9.98
10673;21;51.71;8.736
10674;-1;52.238235;4.808739
10675;19;53.105377;7.0130377
10676;25;49.398;11.034
10677;33;47.522;19.106
10678;23;53.562;9.94
10679;19;53.07;6.228
10680;24;48.148;11.526
10681;29;52.42;13.334
10682;5;47.242;8.648
10683;-1;47.146;9.126
10684;34;50.698;18.158
10685;33;47.998;18.856
10686;2;49.27;8.696
10687;19;52.71;6.438
10688;38;45.116;21.296
10689;-1;51.638;7.528
10690;41;42.611;25.392
10691;14;51.901257;4.340997
10692;-1;51.552;9.874
10693;17;50.826;4.356
10694;-1;43.236;21.59
10695;-1;47.876;9.372
10696;19;53.407963;6.6874986
10697;35;51.068;16.976
10698;-1;45.666;18.994
10699;-1;52.34184;5.5280595
10700;-1;51.076;7.95
10701;23;53.47;9.832
10702;19;53.008;6.556
10703;23;53.594;10.034
10704;-1;52.915527;7.1436563
10705;-1;51.76325;19.22167
10706;25;49.948;11.574
10707;19;53.281506;6.7864475
10708;14;51.968;4.606
10709;25;49.153023;11.023575
10710;-1;48.942;9.104
10711;13;51.98792;5.9328914
10712;-1;45.668;18.98
10713;21;51.966;8.23
10714;37;52.168;21.296
10715;-1;42.114;24.22
10716;22;52.368;9.712
10717;21;52.07;8.596
10718;-1;52.342;5.528
10719;-1;47.812;12.374
10720;-1;44.702;11.03
10721;3;50.39;8.64
10722;19;52.85;6.506
10723;24;48.11;11.678
10724;20;53.18;5.8
10725;19;53.23415;6.474824
10726;22;52.684;9.918
10727;-1;50.594;8.664
10728;20;52.886314;6.028104
10729;-1;48.954;9.474
10730;38;45.226414;19.849962
10731;20;53.178;5.826
10732;-1;43.350483;13.701909
10733;18;50.92;3.456
10734;-1;49.374;7.069
10735;20;53.252;5.786
10736;4;47.652;9.464
10737;19;53.15926;7.025435
10738;19;53.077553;6.574408
10739;7;51.051;6.941
10740;-1;44.75;11.308
10741;45;47.818;-3.732
10742;38;44.38;20.28
10743;38;44.28;19.87
10744;-1;49.83;23.988
10745;3;50.012;8.356
10746;-1;43.162;20.538
10747;45;47.866;-3.902
10748;-1;49.064;9.26
10749;48;55.752;37.5
10750;29;52.532;13.408
10751;5;47.51;8.68
10752;19;52.822;6.86
10753;-1;40.895367;14.830996
10754;-1;49.212;9.198
10755;34;50.36;18.742
10756;19;52.970894;6.6569667
10757;19;52.956;6.796
10758;19;52.856;6.534
10759;-1;45.94722;12.60619
10760;19;52.822;6.666
10761;19;52.932;6.674
10762;9;51.594;7.138
10763;31;46.736;15.666
10764;38;44.012;20.902
10765;8;51.448;6.604
10766;24;48.139;11.538
10767;-1;48.632;12.428
10768;2;49.4;8.684
10769;7;50.923;6.906622
10770;33;47.444;19.134
10771;19;53.09;6.692
10772;23;53.631;9.858
10773;-1;42.614914;23.390442
10774;19;53.32012;6.9334693
10775;-1;49.998962;12.06583
10776;7;50.972;7.072
10777;-1;41.882;12.53
10778;-1;50.894108;3.1154313
10779;-1;44.634;11.182
10780;4;47.807;9.633
10781;37;51.82;20.804
10782;19;52.945557;6.452293
10783;8;51.416;6.758
10784;0;48.752;9.168
10785;-1;48.131;8.456
10786;-1;42.99;21.954
10787;4;47.162;9.47
10788;35;52.360264;17.017323
10789;-1;48.828;10.096
10790;-1;45.42;10.952
10791;39;45.394;5.734
10792;-1;39.768;2.712
10793;10;51.508;5.406
10794;23;53.56;10.098
10795;-1;40.152462;18.291885
10796;0;48.784;9.272
10797;20;53.214916;5.78135
10798;-1;49.83693;8.11073
10799;23;53.622;9.958
10800;-1;52.634;-8.666
10801;38;44.032;20.9
10802;1;48.956;8.13
10803;7;51.062;6.991
10804;-1;43.538;-5.67
10805;38;44.272;19.89
10806;-1;45.822;20.454
10807;38;44.264;19.884
10808;22;52.402;9.645
10809;48;55.7;38.27
10810;-1;48.154;15.093
10811;1;48.962166;8.337688
10812;-1;49.964024;8.278508
10813;35;51.19416;17.363068
10814;-1;39.772;2.71
10815;18;50.856;3.634
10816;-1;49.242;9.06
10817;38;45.384;20.39
10818;38;45.38;20.414
10819;3;49.736;8.752
10820;34;50.160652;19.468414
10821;32;47.838;16.49
10822;0;48.886;9.186
10823;19;53.089848;6.545172
10824;-1;42.655437;23.259706
10825;4;47.656;9.476
10826;18;51.085815;3.6865842
10827;7;50.922;6.958
10828;24;47.908;10.85
10829;48;55.781334;37.48023
10830;14;51.912;4.388
10831;-1;43.546;16.426
10832;-1;45.339664;25.55208
10833;6;47.554;7.844
10834;0;48.718;9.1
10835;40;42.666;23.35
10836;-1;48.518;9.206
10837;-1;43.546;16.426
10838;-1;51.256;7.14
10839;0;48.74;9.132
10840;19;52.81728;6.921271
10841;19;53.142;6.43
10842;24;48.81;11.892
10843;-1;45.40499;10.982792
10844;38;45.102;20.624
10845;19;52.73239;6.9726443
10846;-1;41.594;23.81
10847;0;48.752;9.088
10848;-1;45.412;10.992
10849;-1;42.702;23.2
10850;32;47.872;16.384
10851;-1;51.4;-2.342
10852;-1;50.004;9.207
10853;14;51.91188;4.3912864
10854;10;51.704;5.146
10855;-1;49.184;9.722
10856;19;53.158;6.788
10857;19;52.99;6.878
10858;34;50.39;19.096
10859;-1;52.806;18.268
10860;6;47.998;7.803
10861;3;49.764;8.652
10862;29;52.548;13.344
10863;-1;51.418;7.286
10864;-1;51.418;7.286
10865;-1;51.731533;19.446447
10866;45;48.041855;-1.7015156
10867;-1;51.274;7.119
10868;26;53.148735;8.204579
10869;24;47.88;12.34
10870;19;52.77;6.892
10871;19;53.25;6.514
10872;6;48.164;7.64
10873;-1;52.33649;4.9487643
10874;10;51.504265;5.363155
10875;14;52.122;4.646
10876;-1;39.46;-0.376
10877;30;45.478;9.116
10878;-1;43.280598;5.3493977
10879;10;51.22986;5.3346105
10880;-1;42.78;23.116
10881;-1;48.656;8.938
10882;-1;48.838;9.33
10883;-1;50.017498;9.116284
10884;6;47.974;7.824
10885;18;51.053993;3.7013223
10886;29;52.502;13.486
10887;-1;48.43632;9.071652
10888;-1;51.784;14.334
10889;-1;45.418324;10.96864
10890;-1;42.686245;23.290752
10891;-1;49.804;9.952
10892;44;53.42309;-1.5248976
10893;19;53.162;6.788
10894;-1;52.72227;5.732337
10895;19;53.108;6.1
10896;7;51.11;7.02
10897;3;49.930923;8.409608
10898;-1;52.382;5.27
10899;43;51.39;0.074
10900;23;53.55;9.964
10901;31;47.03102;15.48911
10902;-1;43.61918;6.782856
10903;-1;48.81;9.012
10904;43;51.49836;-0.1365562
10905;3;50.118;8.714
10906;38;45.366;20.4
10907;7;50.908;6.974
10908;-1;44.33;23.802
10909;-1;48.074;9.952
10910;-1;51.446;-2.018
10911;37;52.29581;20.806732
10912;33;47.47;19.08
10913;-1;45.423786;10.956275
10914;-1;42.67677;23.230942
10915;7;51.196;7.074
10916;0;48.901;9.188
10917;-1;53.366;5.212
10918;37;52.12194;20.66292
10919;37;52.1271;20.640364
10920;-1;43.142;20.512
10921;33;47.511395;19.141611
10922;38;45.384;20.394
10923;13;51.994;5.88
10924;-1;42.816;23.226
10925;-1;46.743973;23.587772
10926;33;46.104;19.656
10927;19;53.098;6.168
10928;-1;48.238033;14.238521
10929;-1;39.72;2.91
10930;22;52.364;9.91
10931;19;52.84268;6.8807917
10932;3;49.844;8.83
10933;10;51.615974;5.4479823
10934;-1;51.13842;4.2962093
10935;27;51.334;12.542
10936;21;51.922;8.85
10937;46;41.41268;2.1393003
10938;24;48.162;11.542
10939;-1;44.61;44.078
10940;37;52.126;20.664
10941;-1;51.44;-2.012
10942;-1;50.077637;14.444873
10943;48;55.779533;37.902134
10944;38;45.078;20.968
10945;-1;49.986;8.274
10946;-1;52.536;5.688
10947;-1;50.738;6.836
10948;20;52.962826;5.7905836
10949;14;51.91;4.43
10950;-1;51.98;5.734
10951;21;52.225;8.77
10952;29;52.563534;13.210888
10953;10;51.51199;5.393249
10954;-1;51.199;4.445
10955;37;51.96;20.158
10956;33;47.549335;18.719645
10957;32;48.304;16.364
10958;23;53.64576;10.168288
10959;13;52.048;6.092
10960;35;52.404;16.942
10961;24;47.901146;11.444911
10962;-1;51.877193;6.688241
10963;-1;51.498;7.54
10964;13;51.992;5.89
10965;20;53.33;6.002
10966;0;48.773;9.153
10967;-1;43.12;25.692
10968;-1;43.004;-0.066
10969;29;52.388;12.7
10970;44;53.882;-1.616
10971;-1;50.994;6.21
10972;-1;48.26;8.928
10973;17;50.98042;4.1841474
10974;14;52.148;4.408
10975;3;49.86115;8.658972
10976;-1;49.984;7.518
10977;23;53.57;10.032
10978;40;42.693;23.338
10979;-1;42.938;22.927
10980;-1;51.564;-1.838
10981;-1;43.416;24.598
10982;-1;50.768394;6.065701
10983;19;52.7454;6.286854
10984;-1;53.246;-6.67
10985;48;55.7;37.984
10986;46;41.386;2.082
10987;-1;42.724;23.308
10988;41;41.506;24.938
10989;-1;42.778;23.242
10990;48;55.806;38.082
10991;16;50.817722;4.6342063
10992;37;52.126;20.638
10993;2;49.544;8.646
10994;19;53.105854;7.01219
10995;26;53.19;7.984
10996;13;51.99046;5.847049
10997;30;44.696;10.522
10998;48;55.868;37.632
10999;-1;51.440845;6.979776
11000;19;53.105;6.0886574
11001;10;51.51304;5.382537
11002;-1;47.848;9.0
11003;18;51.022;3.664
11004;18;51.03;3.706
11005;-1;42.648;23.384
11006;-1;52.46;7.052
11007;43;51.478;-0.026
11008;19;52.99379;6.794859
11009;-1;43.408;24.626
11010;29;52.88;13.012
11011;-1;44.04688;8.224551
11012;-1;40.101;16.612
11013;48;55.84;37.442
11014;-1;49.022;12.066
11015;22;52.25466;10.508007
11016;-1;51.23206;2.91293
11017;11;52.06;5.138
11018;29;52.416;13.428
11019;-1;48.926;8.964
11020;37;52.284813;20.889341
11021;41;42.13;24.746
11022;0;48.774;9.28
11023;0;48.774;9.282
11024;17;50.926994;4.3691816
11025;17;50.927956;4.367197
11026;19;53.02;6.576
11027;38;45.356;20.392
11028;-1;50.802;6.772
11029;10;51.508217;5.384718
11030;20;52.92757;5.723123
11031;-1;48.8;9.003
11032;27;51.502;11.962
11033;38;44.774;20.506
11034;-1;42.676483;23.30814
11035;-1;48.044;14.416
11036;20;52.934;5.884
11037;-1;48.754;8.864
11038;24;48.588;10.836
11039;-1;48.144;14.118
11040;-1;48.78969;17.894781
11041;-1;47.120136;27.621033
11042;-1;46.31382;7.7310624
11043;19;53.164185;6.798594
11044;-1;43.004;23.052
11045;-1;51.948;7.628
11046;-1;46.052;13.612
11047;20;52.986;6.014
11048;-1;39.765747;2.713067
11049;-1;41.634;-0.946
11050;37;52.308;20.924
11051;-1;48.634;9.516
11052;-1;49.314;7.162
11053;-1;48.044;14.416
11054;25;49.406;10.788
11055;19;53.17;6.98
11056;35;51.16855;17.118864
11057;23;53.656;10.096
11058;19;53.159016;7.025459
11059;-1;49.076;19.294
11060;33;48.767624;18.758846
11061;8;51.236;6.78
11062;-1;50.36;3.508
11063;0;48.78;9.206
11064;-1;51.8354;19.228046
11065;7;50.955;7.136
11066;38;44.7951;20.531614
11067;19;53.24;6.58
11068;-1;42.972;-0.192
11069;13;51.992;5.896
11070;-1;53.096;23.226
11071;16;51.018295;4.786893
11072;-1;51.508;7.328
11073;-1;51.958;5.426
11074;19;53.05128;6.7200737
11075;48;55.699547;37.490402
11076;7;50.936;6.858
11077;-1;46.93;9.532
11078;42;43.24;27.88
11079;33;48.914;18.16
11080;-1;48.326;14.304
11081;2;49.477;8.456
11082;4;47.562;9.686
11083;-1;49.95966;9.180158
11084;-1;51.28;7.236
11085;-1;42.502;24.188
11086;30;45.148987;9.953649
11087;37;52.124706;20.669376
11088;-1;50.422;7.21
11089;-1;42.682;23.272
11090;35;52.43263;16.922665
11091;38;45.44;20.306
11092;-1;42.382;23.748
11093;10;51.477074;5.7146025
11094;-1;48.724;8.982
11095;24;48.058;10.632
11096;19;53.34;6.812
11097;21;51.9122;8.354129
11098;-1;42.644;23.366
11099;41;42.058;24.7
11100;-1;46.096;13.644
11101;2;49.480675;8.477813
11102;-1;48.474;9.137
11103;20;53.29;5.872
11104;-1;48.491753;9.033272
11105;14;52.094;4.326
11106;19;53.222603;6.338683
11107;-1;47.036;7.404
11108;9;51.388;7.0
11109;-1;53.78004;12.188137
11110;-1;53.78007;12.188116
11111;37;52.182;21.156
11112;23;53.582;9.714
11113;1;49.048;8.374
11114;5;47.169464;8.29963
11115;23;53.638;9.876
11116;-1;35.16;26.1
11117;-1;51.444;-2.584
11118;37;52.322327;21.196148
11119;33;48.452;19.526
11120;-1;49.081356;19.300068
11121;-1;52.17;7.538
11122;-1;42.707123;23.303968
11123;-1;43.516;3.684
11124;-1;43.62;3.856
11125;23;53.578;9.76
11126;37;52.136;20.666
11127;38;44.872;20.658
11128;48;55.66062;37.51259
11129;34;49.72742;18.90255
11130;34;50.120575;19.10887
11131;-1;42.72187;23.301624
11132;20;53.19411;5.809421
11133;20;53.186543;5.794857
11134;19;53.218;6.564
11135;-1;54.504;9.588
11136;-1;42.918;12.366
11137;37;52.133205;20.672312
11138;21;51.97302;9.193043
11139;37;52.39443;21.007788
11140;31;47.03;15.396
11141;-1;51.464;-2.59
11142;-1;48.404;9.498
11143;20;53.21;5.772
11144;-1;49.140503;8.912892
11145;38;45.186;19.958
11146;-1;42.261;12.209
11147;42;42.648;27.652
11148;-1;49.697983;21.478275
11149;19;53.16;6.368
11150;36;54.268726;18.592037
11151;20;53.238;5.686
11152;-1;48.452;9.216
11153;10;51.506313;5.3831773
11154;-1;52.070534;6.9150906
11155;-1;48.76;2.322
11156;23;53.67;10.08
11157;33;47.54;18.712
11158;33;46.104;19.656
11159;25;49.296;11.348
11160;20;53.292;6.0
11161;19;53.236;6.546
11162;19;53.174;6.73
11163;-1;48.684;9.028
11164;41;42.12;24.732
11165;10;51.66;5.824
11166;34;49.956;20.004
11167;20;53.192;5.646
11168;37;52.214;21.238
11169;19;53.241074;6.614725
11170;-1;48.55;8.822
11171;-1;45.010178;25.986343
11172;10;51.66;5.824
11173;24;48.196;10.924
11174;10;51.507298;5.392752
11175;-1;49.072;9.77
11176;9;51.447;7.047
11177;-1;50.006;8.286
11178;-1;41.478176;14.047786
11179;37;51.982;20.14
11180;29;52.556;13.412
11181;35;51.170048;17.108765
11182;37;52.24;19.354
11183;-1;42.66;23.242
11184;24;48.36;10.958
11185;-1;50.054;8.306
11186;19;52.724;6.484
11187;0;48.73;9.156
11188;29;52.388;13.39
11189;-1;48.568;7.818
11190;-1;43.29321;-5.641215
11191;-1;53.44768;5.6623464
11192;-1;42.61404;23.089478
11193;42;43.23528;27.890615
11194;30;45.536;9.032
11195;26;52.954685;8.705342
11196;-1;40.636;0.278
11197;-1;42.076;11.814
11198;-1;54.408;13.016
11199;19;52.776;6.968
11200;19;52.7;6.236
11201;-1;52.232;7.56
11202;5;47.424;8.56
11203;46;43.571205;1.4595114
11204;-1;51.226;4.91
11205;28;50.98;13.892
11206;3;49.972;8.452
11207;-1;49.978;9.966
11208;10;51.51301;5.391594
11209;-1;42.646;23.642
11210;22;51.619595;9.901588
11211;29;52.471;13.447
11212;-1;44.494;11.356
11213;-1;43.40882;24.644974
11214;47;59.794;17.616
11215;-1;51.91;7.724
11216;-1;44.413452;26.100069
11217;-1;50.75;7.308
11218;-1;54.259254;20.812529
11219;-1;46.072;14.474
11220;0;48.816;9.154
11221;-1;47.72755;12.892078
11222;25;49.445;11.093
11223;44;53.356;-1.52
11224;47;59.4;18.41
11225;29;52.506;13.462
11226;19;53.41266;6.7551103
11227;-1;42.524;12.052
11228;29;52.458;13.43
11229;-1;47.234;27.494
11230;-1;51.258;7.154
11231;24;48.148;11.648
11232;-1;50.178;20.992
11233;0;48.742584;9.215953
11234;34;50.326;18.772
11235;29;52.466;13.32
11236;40;42.676;23.352
11237;24;48.26;10.98
11238;34;51.335033;19.411901
11239;27;51.274;12.412
11240;21;52.012;8.448
11241;36;54.273487;18.588282
11242;18;51.094;3.49
11243;34;49.976;20.182
11244;34;50.016;19.89
11245;-1;42.854;23.222
11246;19;52.791504;6.5355253
11247;-1;49.354;6.804
11248;10;51.449;5.463
11249;38;44.764;19.676
11250;8;51.354;6.74
11251;22;52.31244;9.652066
11252;-1;42.668;23.312
11253;-1;39.767437;2.7169034
11254;-1;50.534;8.708
11255;-1;53.928;27.662
11256;48;55.762;38.084
11257;-1;45.772;12.852
11258;29;52.464;13.438
11259;-1;49.986;7.938
11260;21;51.695126;8.432191
11261;38;45.099335;20.626
11262;-1;44.29559;26.065458
11263;-1;50.403;8.248
11264;-1;42.524;12.052
11265;33;47.516148;18.933517
11266;37;52.243496;20.939075
11267;-1;49.780087;22.786898
11268;-1;49.768;22.716
11269;3;50.074;8.488
11270;41;42.199635;24.686298
11271;24;48.186;11.534
11272;-1;52.284;8.02
11273;10;51.472;5.712
11274;19;53.005783;6.7686324
11275;-1;51.31787;5.9883027
11276;-1;48.484;10.024
11277;34;49.754;18.636
11278;28;51.112;13.772
11279;-1;48.664;12.7
11280;-1;44.244;22.53
11281;-1;50.006;21.964
11282;1;49.245804;8.324619
11283;19;53.078014;6.6833925
11284;20;53.29342;5.993568
11285;-1;42.002;23.11
11286;48;51.71398;39.19084
11287;36;53.97583;18.528383
11288;36;54.346;18.562
11289;36;54.302677;18.60721
11290;38;45.306;20.448
11291;23;53.47699;9.846775
11292;19;53.22;6.528
11293;36;54.294;18.598
11294;-1;48.956;2.574
11295;10;51.718;5.324
11296;-1;53.1423;17.946735
11297;7;51.024;7.0
11298;12;52.134;5.578
11299;-1;51.366;11.298
11300;36;54.328;18.594
11301;19;53.24484;6.046303
11302;34;50.608673;19.301498
11303;37;52.12882;20.65047
11304;-1;42.91;23.792
11305;19;52.846;6.614
11306;18;50.996;3.706
11307;36;54.558;18.508
11308;19;52.916;6.542
11309;41;42.202;24.736
11310;-1;49.084;19.3
11311;22;51.606;9.988
11312;-1;41.998;21.392
11313;-1;50.77;6.11
11314;23;53.612244;9.868853
11315;-1;48.362;8.478
11316;1;49.091618;8.274505
11317;19;53.072;6.582
11318;20;52.963203;5.922128
11319;-1;59.928;10.682
11320;14;52.072136;4.5030584
11321;0;48.789;9.21
11322;35;51.218315;17.366396
11323;35;51.21926;17.393806
11324;35;51.20436;17.382858
11325;35;51.216457;17.370407
11326;23;53.876;10.662
11327;35;51.210052;17.379713
11328;35;51.209137;17.389471
11329;35;51.211857;17.3951
11330;1;48.943;8.567
11331;35;51.2109;17.399078
11332;35;51.208797;17.383608
11333;29;52.588;13.396
11334;35;51.204678;17.391773
11335;25;50.21;10.628
11336;-1;43.902;22.266
11337;13;51.993465;5.8825536
11338;-1;53.868;11.68
11339;19;52.972;6.482
11340;-1;51.294;6.59
11341;38;44.732185;20.378366
11342;-1;43.568;22.256
11343;-1;50.784;6.076
11344;-1;42.658;23.38
11345;29;52.604;13.318
11346;20;53.302;5.786
11347;7;51.054;6.994
11348;43;52.014;-0.68
11349;-1;44.404743;8.933754
11350;-1;50.086;8.233
11351;23;53.555;10.021
11352;-1;50.093075;14.508372
11353;-1;42.0;21.38
11354;37;52.156254;21.20683
11355;34;50.976;18.216
11356;34;50.972;18.21
11357;34;50.966;18.198
11358;34;50.974;18.224
11359;-1;57.146;-2.114
11360;34;50.986;18.208
11361;34;50.968;18.214
11362;34;50.984;18.204
11363;34;50.942;18.144
11364;34;50.982;18.132
11365;34;51.026;18.19
11366;34;51.006;18.224
11367;23;53.84;10.762
11368;34;50.95;18.224
11369;34;51.04;18.244
11370;34;51.032;18.28
11371;34;50.908;18.092
11372;34;50.998;18.164
11373;34;51.016304;18.132149
11374;34;50.994;18.204
11375;34;50.98;18.204
11376;34;50.93;18.17
11377;34;51.002;18.316
11378;-1;48.886;9.998
11379;34;50.974;18.172
11380;34;50.974;18.244
11381;-1;42.65413;23.411572
11382;35;51.273064;16.72005
11383;46;42.963463;1.5911025
11384;-1;51.498;6.556
11385;19;52.676147;6.43165
11386;-1;42.99;-0.072
11387;35;51.203957;17.37937
11388;35;51.222954;17.372509
11389;19;52.694;6.214
11390;35;51.210136;17.386456
11391;-1;51.104;-4.162
11392;38;44.763767;19.685743
11393;19;52.912;6.94
11394;38;44.738;20.612
11395;33;47.448;18.904
11396;7;51.11;6.998
11397;46;43.776848;2.198368
11398;41;42.423;25.623
11399;-1;48.044575;12.875655
11400;-1;48.608;8.838
11401;-1;47.208;7.518
11402;41;42.012;24.872
11403;-1;48.46947;7.960897
11404;42;42.52;27.448
11405;30;45.434338;9.106977
11406;35;52.483067;16.849007
11407;-1;42.021;23.09
11408;19;52.672;6.984
11409;-1;48.622;9.23
11410;31;47.042;15.498
11411;19;52.962;6.196
11412;-1;51.43;-2.612
11413;29;52.56;13.508
11414;-1;52.332;6.11
11415;12;52.186;5.598
11416;36;54.26828;18.575829
11417;5;47.306;8.608
11418;-1;44.418;26.122
11419;-1;51.196;7.518
11420;19;53.14857;6.7367916
11421;8;51.389;6.815
11422;-1;48.322;14.34
11423;-1;47.206463;10.890815
11424;14;52.07;4.508
11425;3;49.982;8.398
11426;0;48.86;9.198
11427;35;51.296;16.904
11428;2;49.31;8.646
11429;-1;48.517;9.15
11430;29;52.51099;13.392972
11431;-1;48.16;14.036
11432;39;46.308;4.6
11433;33;47.448;18.904
11434;-1;50.078;13.704
11435;-1;51.53;5.974
11436;29;52.516;13.468
11437;-1;43.788;-0.712
11438;13;51.948;5.922
11439;-1;51.828;-2.298
11440;-1;48.916656;2.3359199
11441;-1;48.91677;2.335866
11442;26;53.098;8.483
11443;-1;48.9165;2.335759
11444;-1;46.51;6.686
11445;34;50.58395;17.987545
11446;-1;43.594;24.334
11447;24;48.120968;11.538579
11448;5;47.38;8.484
11449;23;53.648;10.098
11450;24;48.204;11.556
11451;0;48.653374;9.21916
11452;-1;50.75;7.158
11453;39;45.766;4.878
11454;39;45.766;4.878
11455;-1;50.75;7.158
11456;25;49.06;10.616
11457;19;52.652786;6.7438855
11458;-1;53.712;11.826
11459;-1;49.093544;19.266342
11460;-1;50.728;4.16
11461;-1;50.89;5.982
11462;-1;52.238285;4.80842
11463;-1;48.98;9.646
11464;46;43.000805;1.342856
11465;-1;46.51;6.686
11466;10;51.623264;5.429802
11467;19;52.754875;6.7214923
11468;-1;48.676;8.851
11469;19;53.116;6.734
11470;19;53.334;6.744
11471;46;43.608;1.458
11472;-1;45.68;15.702
11473;46;43.574;1.476
11474;-1;55.886097;12.945682
11475;-1;46.934;8.276
11476;-1;47.552;8.904
11477;19;53.098;6.064
11478;29;52.366;12.912
11479;3;50.223;8.609
11480;39;45.708195;4.7459617
11481;-1;44.588135;10.741027
11482;-1;44.587864;10.740812
11483;8;51.422;6.794
11484;14;51.92;4.492
11485;-1;49.83693;8.11073
11486;25;49.404;11.092
11487;-1;44.488;11.288
11488;-1;52.152;6.366
11489;46;43.636;1.518
11490;25;49.832;10.746
11491;-1;47.82969;22.124159
11492;-1;40.924683;14.4812355
11493;1;49.068;8.658
11494;46;43.064;0.16
11495;-1;43.18;-0.028
11496;41;42.883;24.712
11497;33;47.476;19.04
11498;19;53.077118;6.3941216
11499;41;42.1;25.222
11500;38;44.014;20.466
11501;19;53.132;6.574
11502;25;49.358;11.256
11503;48;55.6803;37.515347
11504;-1;42.524;12.052
11505;-1;51.111;7.503
11506;-1;49.486;9.64
