;cluster;Latitude;Longitude
10492;94;50.308;30.374
10493;-1;48.62;9.828
10494;-1;53.182377;6.1210504
10495;-1;51.71971;5.26504
10496;-1;51.719513;5.265051
10497;-1;52.666;4.77
10498;-1;51.22;7.25
10499;38;53.242;6.406
10500;38;52.978;6.31
10501;11;48.004;10.902
10502;38;53.208;6.582
10503;40;52.998;5.862
10504;-1;50.500557;22.1429
10505;-1;42.736;23.298
10506;-1;49.194;9.139
10507;38;52.992;6.796
10508;43;52.27;10.546
10509;43;52.27;10.546
10510;79;41.866;21.942
10511;-1;53.21585;6.097121
10512;-1;47.98;10.172
10513;44;49.414;11.01
10514;-1;52.778263;6.238341
10515;71;49.48;20.016
10516;80;42.669727;23.285105
10517;-1;42.612;23.066
10518;-1;52.7782;6.237113
10519;83;43.152645;27.842245
10520;-1;42.768;23.2
10521;-1;48.63;9.162
10522;-1;42.848;23.034
10523;38;53.15748;6.3644233
10524;-1;42.692;26.336
10525;-1;50.09;21.954
10526;-1;50.88828;7.8745127
10527;69;47.438;19.026
10528;-1;42.956;23.36
10529;68;45.892;4.738
10530;-1;53.176;6.002
10531;74;51.102;17.208
10532;-1;52.198;9.902
10533;76;52.992;18.604
10534;-1;49.814;7.828
10535;22;51.507973;5.398506
10536;57;48.618;13.894
10537;71;50.08;20.04
10538;88;53.358;-1.486
10539;-1;48.774;8.732
10540;61;48.21215;17.156418
10541;38;53.24569;6.41709
10542;82;42.128;24.75
10543;8;47.998;7.794
10544;6;50.142;8.071
10545;-1;48.48922;9.214437
10546;-1;53.486;14.542
10547;-1;49.33;8.13
10548;10;47.568;8.428
10549;-1;53.172;5.416
10550;-1;48.558;18.15
10551;44;49.468;11.2
10552;5;50.082;8.518
10553;69;47.83;19.026
10554;-1;51.16;6.938
10555;74;51.084;16.958
10556;-1;52.57;13.567
10557;-1;53.124283;6.904239
10558;-1;42.656563;23.364885
10559;70;50.046112;18.682085
10560;-1;50.5;8.66
10561;38;53.146;6.556
10562;22;51.50709;5.407714
10563;76;53.169827;18.137543
10564;-1;55.926;21.066
10565;75;52.088;17.02
10566;43;52.172;10.548
10567;-1;53.062;6.078
10568;-1;54.874;23.798
10569;40;53.194;5.728
10570;-1;52.666;4.77
10571;-1;53.584;9.858
10572;-1;49.205;8.634
10573;70;50.478;19.378
10574;-1;52.122;20.678
10575;-1;50.006;36.18
10576;63;44.816;10.352
10577;66;45.552;12.072
10578;39;52.757412;6.8666143
10579;40;53.178;5.846
10580;-1;51.718;6.996
10581;38;53.1;6.686
10582;-1;53.132;6.09
10583;-1;48.566;13.45
10584;-1;49.186;9.226
10585;38;53.235245;6.6307983
10586;-1;48.774;8.916
10587;-1;51.36;7.34
10588;-1;51.166;10.322
10589;-1;49.844;8.12
10590;-1;40.15539;18.292767
10591;-1;48.14;10.25
10592;54;51.442;11.936
10593;88;52.424;-1.948
10594;-1;43.427933;11.835319
10595;38;53.17;6.728
10596;12;48.132;11.366
10597;12;48.13;11.356
10598;7;48.754;9.982
10599;-1;48.67236;11.222942
10600;-1;53.403942;6.2114854
10601;-1;50.53087;8.681712
10602;61;48.112;16.28
10603;82;42.158;24.732
10604;-1;42.69;23.713
10605;78;43.884;20.34
10606;37;50.965286;3.1238275
10607;-1;48.884;9.126
10608;51;53.118;8.097
10609;-1;47.666428;9.433246
10610;72;51.946;20.156
10611;-1;50.364;7.55
10612;55;51.12;13.136
10613;33;51.018326;4.7869143
10614;89;51.378;-2.348
10615;96;55.752;37.884
10616;70;50.363747;19.268703
10617;-1;42.668;23.396
10618;40;53.196;5.98
10619;-1;53.295483;7.0224175
10620;82;42.626;25.386
10621;38;53.068;6.572
10622;8;47.85537;7.624796
10623;-1;45.002;7.536
10624;-1;51.324066;5.0852666
10625;3;49.48;8.658
10626;40;53.168;5.8
10627;65;45.41209;10.985263
10628;64;44.476;11.336
10629;31;52.094;4.328
10630;-1;54.038;11.684
10631;-1;48.076;9.118
10632;-1;48.472;8.166
10633;-1;51.512;5.494
10634;-1;43.702;24.896
10635;-1;51.448;4.742
10636;-1;52.88;6.016
10637;8;47.987;7.859
10638;-1;47.264;11.33
10639;-1;49.71;8.842
10640;17;51.232;6.853
10641;38;53.203045;6.7039294
10642;38;53.086716;6.6666527
10643;-1;52.85787;5.698983
10644;-1;51.168;6.635
10645;81;42.676;23.372
10646;-1;52.704;6.398
10647;-1;41.924;25.562
10648;8;48.01399;7.850195
10649;45;51.24;9.964
10650;80;42.678;23.276
10651;-1;41.211563;14.120256
10652;45;51.52;9.954
10653;-1;50.562;7.454
10654;78;45.116;21.296
10655;73;52.27;20.984
10656;13;49.01;12.104
10657;8;47.882507;7.682195
10658;4;49.986;8.672
10659;38;53.238;6.576
10660;-1;53.12614;6.065518
10661;-1;39.77;2.714
10662;38;53.238728;6.5789666
10663;-1;50.676;7.838
10664;-1;48.974;9.618
10665;77;54.31575;18.60562
10666;-1;48.106766;20.768341
10667;78;44.788;20.486
10668;81;42.678;23.366
10669;-1;50.56;7.268
10670;49;54.412;9.98
10671;41;51.71;8.736
10672;29;52.238235;4.808739
10673;-1;53.105377;7.0130377
10674;44;49.398;11.034
10675;69;47.522;19.106
10676;48;53.562;9.94
10677;38;53.07;6.228
10678;12;48.148;11.526
10679;-1;52.42;13.334
10680;10;47.242;8.648
10681;-1;47.146;9.126
10682;-1;50.698;18.158
10683;69;47.998;18.856
10684;3;49.27;8.696
10685;-1;52.71;6.438
10686;78;45.116;21.296
10687;-1;51.638;7.528
10688;82;42.611;25.392
10689;-1;51.901257;4.340997
10690;45;51.552;9.874
10691;-1;50.826;4.356
10692;-1;43.236;21.59
10693;9;47.876;9.372
10694;-1;53.407963;6.6874986
10695;74;51.068;16.976
10696;78;45.666;18.994
10697;-1;52.34184;5.5280595
10698;-1;51.076;7.95
10699;-1;53.47;9.832
10700;38;53.008;6.556
10701;47;53.594;10.034
10702;-1;52.915527;7.1436563
10703;72;51.76325;19.22167
10704;-1;49.948;11.574
10705;38;53.281506;6.7864475
10706;30;51.968;4.606
10707;44;49.153023;11.023575
10708;-1;48.942;9.104
10709;24;51.98792;5.9328914
10710;78;45.668;18.98
10711;41;51.966;8.23
10712;-1;52.168;21.296
10713;82;42.114;24.22
10714;42;52.368;9.712
10715;41;52.07;8.596
10716;-1;52.342;5.528
10717;-1;47.812;12.374
10718;63;44.702;11.03
10719;-1;50.39;8.64
10720;38;52.85;6.506
10721;12;48.11;11.678
10722;40;53.18;5.8
10723;38;53.23415;6.474824
10724;-1;52.684;9.918
10725;-1;50.594;8.664
10726;-1;52.886314;6.028104
10727;-1;48.954;9.474
10728;78;45.226414;19.849962
10729;40;53.178;5.826
10730;-1;43.350483;13.701909
10731;36;50.92;3.456
10732;52;49.374;7.069
10733;40;53.252;5.786
10734;-1;47.652;9.464
10735;-1;53.15926;7.025435
10736;38;53.077553;6.574408
10737;-1;51.051;6.941
10738;64;44.75;11.308
10739;90;47.818;-3.732
10740;78;44.38;20.28
10741;78;44.28;19.87
10742;-1;49.83;23.988
10743;6;50.012;8.356
10744;78;43.162;20.538
10745;90;47.866;-3.902
10746;-1;49.064;9.26
10747;96;55.752;37.5
10748;59;52.532;13.408
10749;10;47.51;8.68
10750;39;52.822;6.86
10751;-1;40.895367;14.830996
10752;-1;49.212;9.198
10753;70;50.36;18.742
10754;38;52.970894;6.6569667
10755;38;52.956;6.796
10756;38;52.856;6.534
10757;-1;45.94722;12.60619
10758;-1;52.822;6.666
10759;38;52.932;6.674
10760;20;51.594;7.138
10761;60;46.736;15.666
10762;78;44.012;20.902
10763;18;51.448;6.604
10764;12;48.139;11.538
10765;-1;48.632;12.428
10766;3;49.4;8.684
10767;16;50.923;6.906622
10768;69;47.444;19.134
10769;38;53.09;6.692
10770;-1;53.631;9.858
10771;-1;42.614914;23.390442
10772;-1;53.32012;6.9334693
10773;-1;49.998962;12.06583
10774;-1;50.972;7.072
10775;84;41.882;12.53
10776;37;50.894108;3.1154313
10777;64;44.634;11.182
10778;-1;47.807;9.633
10779;-1;51.82;20.804
10780;38;52.945557;6.452293
10781;18;51.416;6.758
10782;0;48.752;9.168
10783;-1;48.131;8.456
10784;-1;42.99;21.954
10785;-1;47.162;9.47
10786;75;52.360264;17.017323
10787;7;48.828;10.096
10788;65;45.42;10.952
10789;68;45.394;5.734
10790;-1;39.768;2.712
10791;22;51.508;5.406
10792;-1;53.56;10.098
10793;-1;40.152462;18.291885
10794;-1;48.784;9.272
10795;40;53.214916;5.78135
10796;-1;49.83693;8.11073
10797;48;53.622;9.958
10798;-1;52.634;-8.666
10799;78;44.032;20.9
10800;2;48.956;8.13
10801;-1;51.062;6.991
10802;-1;43.538;-5.67
10803;78;44.272;19.89
10804;78;45.822;20.454
10805;78;44.264;19.884
10806;42;52.402;9.645
10807;96;55.7;38.27
10808;57;48.154;15.093
10809;2;48.962166;8.337688
10810;6;49.964024;8.278508
10811;-1;51.19416;17.363068
10812;-1;39.772;2.71
10813;36;50.856;3.634
10814;-1;49.242;9.06
10815;78;45.384;20.39
10816;78;45.38;20.414
10817;-1;49.736;8.752
10818;70;50.160652;19.468414
10819;61;47.838;16.49
10820;-1;48.886;9.186
10821;38;53.089848;6.545172
10822;-1;42.655437;23.259706
10823;-1;47.656;9.476
10824;36;51.085815;3.6865842
10825;16;50.922;6.958
10826;-1;47.908;10.85
10827;96;55.781334;37.48023
10828;31;51.912;4.388
10829;-1;43.546;16.426
10830;-1;45.339664;25.55208
10831;8;47.554;7.844
10832;-1;48.718;9.1
10833;81;42.666;23.35
10834;-1;48.518;9.206
10835;-1;43.546;16.426
10836;-1;51.256;7.14
10837;0;48.74;9.132
10838;39;52.81728;6.921271
10839;38;53.142;6.43
10840;13;48.81;11.892
10841;65;45.40499;10.982792
10842;78;45.102;20.624
10843;39;52.73239;6.9726443
10844;-1;41.594;23.81
10845;-1;48.752;9.088
10846;65;45.412;10.992
10847;-1;42.702;23.2
10848;61;47.872;16.384
10849;89;51.4;-2.342
10850;-1;50.004;9.207
10851;31;51.91188;4.3912864
10852;-1;51.704;5.146
10853;-1;49.184;9.722
10854;38;53.158;6.788
10855;38;52.99;6.878
10856;70;50.39;19.096
10857;76;52.806;18.268
10858;8;47.998;7.803
10859;4;49.764;8.652
10860;-1;52.548;13.344
10861;20;51.418;7.286
10862;20;51.418;7.286
10863;72;51.731533;19.446447
10864;90;48.041855;-1.7015156
10865;-1;51.274;7.119
10866;51;53.148735;8.204579
10867;-1;47.88;12.34
10868;39;52.77;6.892
10869;38;53.25;6.514
10870;8;48.164;7.64
10871;29;52.33649;4.9487643
10872;22;51.504265;5.363155
10873;30;52.122;4.646
10874;-1;39.46;-0.376
10875;62;45.478;9.116
10876;-1;43.280598;5.3493977
10877;-1;51.22986;5.3346105
10878;-1;42.78;23.116
10879;1;48.656;8.938
10880;-1;48.838;9.33
10881;-1;50.017498;9.116284
10882;8;47.974;7.824
10883;36;51.053993;3.7013223
10884;59;52.502;13.486
10885;-1;48.43632;9.071652
10886;-1;51.784;14.334
10887;65;45.418324;10.96864
10888;80;42.686245;23.290752
10889;14;49.804;9.952
10890;88;53.42309;-1.5248976
10891;38;53.162;6.788
10892;-1;52.72227;5.732337
10893;-1;53.108;6.1
10894;-1;51.11;7.02
10895;6;49.930923;8.409608
10896;-1;52.382;5.27
10897;87;51.39;0.074
10898;48;53.55;9.964
10899;60;47.03102;15.48911
10900;-1;43.61918;6.782856
10901;-1;48.81;9.012
10902;87;51.49836;-0.1365562
10903;5;50.118;8.714
10904;78;45.366;20.4
10905;16;50.908;6.974
10906;-1;44.33;23.802
10907;7;48.074;9.952
10908;89;51.446;-2.018
10909;-1;52.29581;20.806732
10910;69;47.47;19.08
10911;65;45.423786;10.956275
10912;-1;42.67677;23.230942
10913;-1;51.196;7.074
10914;-1;48.901;9.188
10915;-1;53.366;5.212
10916;-1;52.12194;20.66292
10917;-1;52.1271;20.640364
10918;78;43.142;20.512
10919;69;47.511395;19.141611
10920;78;45.384;20.394
10921;24;51.994;5.88
10922;-1;42.816;23.226
10923;-1;46.743973;23.587772
10924;-1;46.104;19.656
10925;-1;53.098;6.168
10926;57;48.238033;14.238521
10927;-1;39.72;2.91
10928;42;52.364;9.91
10929;39;52.84268;6.8807917
10930;4;49.844;8.83
10931;23;51.615974;5.4479823
10932;-1;51.13842;4.2962093
10933;54;51.334;12.542
10934;41;51.922;8.85
10935;91;41.41268;2.1393003
10936;12;48.162;11.542
10937;-1;44.61;44.078
10938;-1;52.126;20.664
10939;89;51.44;-2.012
10940;-1;50.077637;14.444873
10941;96;55.779533;37.902134
10942;78;45.078;20.968
10943;6;49.986;8.274
10944;-1;52.536;5.688
10945;-1;50.738;6.836
10946;40;52.962826;5.7905836
10947;31;51.91;4.43
10948;24;51.98;5.734
10949;41;52.225;8.77
10950;-1;52.563534;13.210888
10951;22;51.51199;5.393249
10952;35;51.199;4.445
10953;72;51.96;20.158
10954;69;47.549335;18.719645
10955;61;48.304;16.364
10956;-1;53.64576;10.168288
10957;24;52.048;6.092
10958;75;52.404;16.942
10959;12;47.901146;11.444911
10960;-1;51.877193;6.688241
10961;-1;51.498;7.54
10962;24;51.992;5.89
10963;40;53.33;6.002
10964;0;48.773;9.153
10965;-1;43.12;25.692
10966;91;43.004;-0.066
10967;-1;52.388;12.7
10968;88;53.882;-1.616
10969;21;50.994;6.21
10970;-1;48.26;8.928
10971;-1;50.98042;4.1841474
10972;31;52.148;4.408
10973;4;49.86115;8.658972
10974;-1;49.984;7.518
10975;47;53.57;10.032
10976;81;42.693;23.338
10977;-1;42.938;22.927
10978;89;51.564;-1.838
10979;-1;43.416;24.598
10980;21;50.768394;6.065701
10981;-1;52.7454;6.286854
10982;-1;53.246;-6.67
10983;96;55.7;37.984
10984;91;41.386;2.082
10985;-1;42.724;23.308
10986;82;41.506;24.938
10987;-1;42.778;23.242
10988;96;55.806;38.082
10989;33;50.817722;4.6342063
10990;-1;52.126;20.638
10991;-1;49.544;8.646
10992;-1;53.105854;7.01219
10993;51;53.19;7.984
10994;24;51.99046;5.847049
10995;63;44.696;10.522
10996;96;55.868;37.632
10997;19;51.440845;6.979776
10998;-1;53.105;6.0886574
10999;22;51.51304;5.382537
11000;9;47.848;9.0
11001;36;51.022;3.664
11002;36;51.03;3.706
11003;-1;42.648;23.384
11004;-1;52.46;7.052
11005;87;51.478;-0.026
11006;38;52.99379;6.794859
11007;-1;43.408;24.626
11008;-1;52.88;13.012
11009;-1;44.04688;8.224551
11010;-1;40.101;16.612
11011;96;55.84;37.442
11012;13;49.022;12.066
11013;43;52.25466;10.508007
11014;-1;51.23206;2.91293
11015;27;52.06;5.138
11016;-1;52.416;13.428
11017;-1;48.926;8.964
11018;-1;52.284813;20.889341
11019;82;42.13;24.746
11020;-1;48.774;9.28
11021;-1;48.774;9.282
11022;-1;50.926994;4.3691816
11023;-1;50.927956;4.367197
11024;38;53.02;6.576
11025;78;45.356;20.392
11026;-1;50.802;6.772
11027;22;51.508217;5.384718
11028;40;52.92757;5.723123
11029;-1;48.8;9.003
11030;54;51.502;11.962
11031;78;44.774;20.506
11032;80;42.676483;23.30814
11033;57;48.044;14.416
11034;40;52.934;5.884
11035;-1;48.754;8.864
11036;11;48.588;10.836
11037;57;48.144;14.118
11038;-1;48.78969;17.894781
11039;-1;47.120136;27.621033
11040;-1;46.31382;7.7310624
11041;38;53.164185;6.798594
11042;-1;43.004;23.052
11043;-1;51.948;7.628
11044;-1;46.052;13.612
11045;-1;52.986;6.014
11046;-1;39.765747;2.713067
11047;91;41.634;-0.946
11048;-1;52.308;20.924
11049;-1;48.634;9.516
11050;52;49.314;7.162
11051;57;48.044;14.416
11052;44;49.406;10.788
11053;-1;53.17;6.98
11054;74;51.16855;17.118864
11055;-1;53.656;10.096
11056;-1;53.159016;7.025459
11057;-1;49.076;19.294
11058;69;48.767624;18.758846
11059;17;51.236;6.78
11060;-1;50.36;3.508
11061;0;48.78;9.206
11062;72;51.8354;19.228046
11063;-1;50.955;7.136
11064;78;44.7951;20.531614
11065;38;53.24;6.58
11066;91;42.972;-0.192
11067;24;51.992;5.896
11068;-1;53.096;23.226
11069;33;51.018295;4.786893
11070;20;51.508;7.328
11071;-1;51.958;5.426
11072;38;53.05128;6.7200737
11073;96;55.699547;37.490402
11074;16;50.936;6.858
11075;-1;46.93;9.532
11076;83;43.24;27.88
11077;-1;48.914;18.16
11078;57;48.326;14.304
11079;-1;49.477;8.456
11080;-1;47.562;9.686
11081;-1;49.95966;9.180158
11082;-1;51.28;7.236
11083;-1;42.502;24.188
11084;63;45.148987;9.953649
11085;-1;52.124706;20.669376
11086;-1;50.422;7.21
11087;80;42.682;23.272
11088;75;52.43263;16.922665
11089;78;45.44;20.306
11090;-1;42.382;23.748
11091;-1;51.477074;5.7146025
11092;1;48.724;8.982
11093;11;48.058;10.632
11094;-1;53.34;6.812
11095;41;51.9122;8.354129
11096;-1;42.644;23.366
11097;82;42.058;24.7
11098;-1;46.096;13.644
11099;-1;49.480675;8.477813
11100;-1;48.474;9.137
11101;40;53.29;5.872
11102;-1;48.491753;9.033272
11103;31;52.094;4.326
11104;38;53.222603;6.338683
11105;-1;47.036;7.404
11106;19;51.388;7.0
11107;-1;53.78004;12.188137
11108;-1;53.78007;12.188116
11109;-1;52.182;21.156
11110;-1;53.582;9.714
11111;2;49.048;8.374
11112;10;47.169464;8.29963
11113;-1;53.638;9.876
11114;-1;35.16;26.1
11115;89;51.444;-2.584
11116;-1;52.322327;21.196148
11117;69;48.452;19.526
11118;-1;49.081356;19.300068
11119;-1;52.17;7.538
11120;-1;42.707123;23.303968
11121;-1;43.516;3.684
11122;-1;43.62;3.856
11123;-1;53.578;9.76
11124;-1;52.136;20.666
11125;78;44.872;20.658
11126;96;55.66062;37.51259
11127;70;49.72742;18.90255
11128;70;50.120575;19.10887
11129;-1;42.72187;23.301624
11130;40;53.19411;5.809421
11131;40;53.186543;5.794857
11132;38;53.218;6.564
11133;-1;54.504;9.588
11134;-1;42.918;12.366
11135;-1;52.133205;20.672312
11136;41;51.97302;9.193043
11137;-1;52.39443;21.007788
11138;60;47.03;15.396
11139;89;51.464;-2.59
11140;-1;48.404;9.498
11141;40;53.21;5.772
11142;-1;49.140503;8.912892
11143;78;45.186;19.958
11144;84;42.261;12.209
11145;83;42.648;27.652
11146;-1;49.697983;21.478275
11147;38;53.16;6.368
11148;77;54.268726;18.592037
11149;40;53.238;5.686
11150;-1;48.452;9.216
11151;22;51.506313;5.3831773
11152;-1;52.070534;6.9150906
11153;67;48.76;2.322
11154;-1;53.67;10.08
11155;69;47.54;18.712
11156;-1;46.104;19.656
11157;44;49.296;11.348
11158;40;53.292;6.0
11159;38;53.236;6.546
11160;38;53.174;6.73
11161;1;48.684;9.028
11162;82;42.12;24.732
11163;-1;51.66;5.824
11164;71;49.956;20.004
11165;40;53.192;5.646
11166;-1;52.214;21.238
11167;38;53.241074;6.614725
11168;-1;48.55;8.822
11169;-1;45.010178;25.986343
11170;-1;51.66;5.824
11171;11;48.196;10.924
11172;22;51.507298;5.392752
11173;-1;49.072;9.77
11174;19;51.447;7.047
11175;6;50.006;8.286
11176;-1;41.478176;14.047786
11177;72;51.982;20.14
11178;59;52.556;13.412
11179;74;51.170048;17.108765
11180;72;52.24;19.354
11181;-1;42.66;23.242
11182;11;48.36;10.958
11183;6;50.054;8.306
11184;-1;52.724;6.484
11185;0;48.73;9.156
11186;-1;52.388;13.39
11187;8;48.568;7.818
11188;-1;43.29321;-5.641215
11189;40;53.44768;5.6623464
11190;-1;42.61404;23.089478
11191;83;43.23528;27.890615
11192;62;45.536;9.032
11193;50;52.954685;8.705342
11194;-1;40.636;0.278
11195;84;42.076;11.814
11196;-1;54.408;13.016
11197;39;52.776;6.968
11198;-1;52.7;6.236
11199;-1;52.232;7.56
11200;10;47.424;8.56
11201;91;43.571205;1.4595114
11202;-1;51.226;4.91
11203;56;50.98;13.892
11204;-1;49.972;8.452
11205;14;49.978;9.966
11206;22;51.51301;5.391594
11207;-1;42.646;23.642
11208;-1;51.619595;9.901588
11209;59;52.471;13.447
11210;64;44.494;11.356
11211;-1;43.40882;24.644974
11212;93;59.794;17.616
11213;-1;51.91;7.724
11214;-1;44.413452;26.100069
11215;15;50.75;7.308
11216;-1;54.259254;20.812529
11217;-1;46.072;14.474
11218;0;48.816;9.154
11219;-1;47.72755;12.892078
11220;44;49.445;11.093
11221;88;53.356;-1.52
11222;93;59.4;18.41
11223;59;52.506;13.462
11224;-1;53.41266;6.7551103
11225;84;42.524;12.052
11226;59;52.458;13.43
11227;-1;47.234;27.494
11228;-1;51.258;7.154
11229;12;48.148;11.648
11230;-1;50.178;20.992
11231;0;48.742584;9.215953
11232;70;50.326;18.772
11233;58;52.466;13.32
11234;81;42.676;23.352
11235;11;48.26;10.98
11236;72;51.335033;19.411901
11237;54;51.274;12.412
11238;41;52.012;8.448
11239;77;54.273487;18.588282
11240;36;51.094;3.49
11241;71;49.976;20.182
11242;71;50.016;19.89
11243;-1;42.854;23.222
11244;38;52.791504;6.5355253
11245;52;49.354;6.804
11246;-1;51.449;5.463
11247;78;44.764;19.676
11248;18;51.354;6.74
11249;42;52.31244;9.652066
11250;-1;42.668;23.312
11251;-1;39.767437;2.7169034
11252;-1;50.534;8.708
11253;-1;53.928;27.662
11254;96;55.762;38.084
11255;-1;45.772;12.852
11256;59;52.464;13.438
11257;-1;49.986;7.938
11258;41;51.695126;8.432191
11259;78;45.099335;20.626
11260;-1;44.29559;26.065458
11261;-1;50.403;8.248
11262;84;42.524;12.052
11263;69;47.516148;18.933517
11264;73;52.243496;20.939075
11265;-1;49.780087;22.786898
11266;-1;49.768;22.716
11267;5;50.074;8.488
11268;82;42.199635;24.686298
11269;12;48.186;11.534
11270;-1;52.284;8.02
11271;-1;51.472;5.712
11272;38;53.005783;6.7686324
11273;-1;51.31787;5.9883027
11274;7;48.484;10.024
11275;70;49.754;18.636
11276;56;51.112;13.772
11277;-1;48.664;12.7
11278;-1;44.244;22.53
11279;-1;50.006;21.964
11280;2;49.245804;8.324619
11281;38;53.078014;6.6833925
11282;40;53.29342;5.993568
11283;-1;42.002;23.11
11284;-1;51.71398;39.19084
11285;77;53.97583;18.528383
11286;77;54.346;18.562
11287;77;54.302677;18.60721
11288;78;45.306;20.448
11289;-1;53.47699;9.846775
11290;38;53.22;6.528
11291;77;54.294;18.598
11292;67;48.956;2.574
11293;-1;51.718;5.324
11294;76;53.1423;17.946735
11295;16;51.024;7.0
11296;25;52.134;5.578
11297;53;51.366;11.298
11298;77;54.328;18.594
11299;40;53.24484;6.046303
11300;70;50.608673;19.301498
11301;-1;52.12882;20.65047
11302;-1;42.91;23.792
11303;38;52.846;6.614
11304;36;50.996;3.706
11305;77;54.558;18.508
11306;38;52.916;6.542
11307;82;42.202;24.736
11308;-1;49.084;19.3
11309;45;51.606;9.988
11310;79;41.998;21.392
11311;21;50.77;6.11
11312;-1;53.612244;9.868853
11313;-1;48.362;8.478
11314;2;49.091618;8.274505
11315;38;53.072;6.582
11316;-1;52.963203;5.922128
11317;-1;59.928;10.682
11318;31;52.072136;4.5030584
11319;0;48.789;9.21
11320;-1;51.218315;17.366396
11321;-1;51.21926;17.393806
11322;-1;51.20436;17.382858
11323;-1;51.216457;17.370407
11324;-1;53.876;10.662
11325;-1;51.210052;17.379713
11326;-1;51.209137;17.389471
11327;-1;51.211857;17.3951
11328;2;48.943;8.567
11329;-1;51.2109;17.399078
11330;-1;51.208797;17.383608
11331;59;52.588;13.396
11332;-1;51.204678;17.391773
11333;-1;50.21;10.628
11334;-1;43.902;22.266
11335;24;51.993465;5.8825536
11336;-1;53.868;11.68
11337;38;52.972;6.482
11338;-1;51.294;6.59
11339;78;44.732185;20.378366
11340;-1;43.568;22.256
11341;21;50.784;6.076
11342;-1;42.658;23.38
11343;-1;52.604;13.318
11344;40;53.302;5.786
11345;-1;51.054;6.994
11346;-1;52.014;-0.68
11347;-1;44.404743;8.933754
11348;6;50.086;8.233
11349;47;53.555;10.021
11350;-1;50.093075;14.508372
11351;79;42.0;21.38
11352;-1;52.156254;21.20683
11353;-1;50.976;18.216
11354;-1;50.972;18.21
11355;-1;50.966;18.198
11356;-1;50.974;18.224
11357;92;57.146;-2.114
11358;-1;50.986;18.208
11359;-1;50.968;18.214
11360;-1;50.984;18.204
11361;-1;50.942;18.144
11362;-1;50.982;18.132
11363;-1;51.026;18.19
11364;-1;51.006;18.224
11365;-1;53.84;10.762
11366;-1;50.95;18.224
11367;-1;51.04;18.244
11368;-1;51.032;18.28
11369;-1;50.908;18.092
11370;-1;50.998;18.164
11371;-1;51.016304;18.132149
11372;-1;50.994;18.204
11373;-1;50.98;18.204
11374;-1;50.93;18.17
11375;-1;51.002;18.316
11376;7;48.886;9.998
11377;-1;50.974;18.172
11378;-1;50.974;18.244
11379;-1;42.65413;23.411572
11380;-1;51.273064;16.72005
11381;91;42.963463;1.5911025
11382;-1;51.498;6.556
11383;-1;52.676147;6.43165
11384;91;42.99;-0.072
11385;-1;51.203957;17.37937
11386;-1;51.222954;17.372509
11387;-1;52.694;6.214
11388;-1;51.210136;17.386456
11389;-1;51.104;-4.162
11390;78;44.763767;19.685743
11391;39;52.912;6.94
11392;78;44.738;20.612
11393;69;47.448;18.904
11394;-1;51.11;6.998
11395;91;43.776848;2.198368
11396;-1;42.423;25.623
11397;-1;48.044575;12.875655
11398;-1;48.608;8.838
11399;8;47.208;7.518
11400;82;42.012;24.872
11401;-1;48.46947;7.960897
11402;83;42.52;27.448
11403;62;45.434338;9.106977
11404;75;52.483067;16.849007
11405;-1;42.021;23.09
11406;39;52.672;6.984
11407;-1;48.622;9.23
11408;60;47.042;15.498
11409;-1;52.962;6.196
11410;89;51.43;-2.612
11411;-1;52.56;13.508
11412;28;52.332;6.11
11413;-1;52.186;5.598
11414;77;54.26828;18.575829
11415;10;47.306;8.608
11416;-1;44.418;26.122
11417;-1;51.196;7.518
11418;38;53.14857;6.7367916
11419;18;51.389;6.815
11420;57;48.322;14.34
11421;-1;47.206463;10.890815
11422;31;52.07;4.508
11423;6;49.982;8.398
11424;-1;48.86;9.198
11425;-1;51.296;16.904
11426;3;49.31;8.646
11427;-1;48.517;9.15
11428;-1;52.51099;13.392972
11429;57;48.16;14.036
11430;68;46.308;4.6
11431;69;47.448;18.904
11432;-1;50.078;13.704
11433;-1;51.53;5.974
11434;59;52.516;13.468
11435;91;43.788;-0.712
11436;24;51.948;5.922
11437;89;51.828;-2.298
11438;67;48.916656;2.3359199
11439;67;48.91677;2.335866
11440;50;53.098;8.483
11441;67;48.9165;2.335759
11442;-1;46.51;6.686
11443;-1;50.58395;17.987545
11444;-1;43.594;24.334
11445;12;48.120968;11.538579
11446;10;47.38;8.484
11447;-1;53.648;10.098
11448;12;48.204;11.556
11449;-1;48.653374;9.21916
11450;15;50.75;7.158
11451;68;45.766;4.878
11452;68;45.766;4.878
11453;15;50.75;7.158
11454;-1;49.06;10.616
11455;39;52.652786;6.7438855
11456;-1;53.712;11.826
11457;-1;49.093544;19.266342
11458;-1;50.728;4.16
11459;21;50.89;5.982
11460;29;52.238285;4.80842
11461;-1;48.98;9.646
11462;91;43.000805;1.342856
11463;-1;46.51;6.686
11464;23;51.623264;5.429802
11465;39;52.754875;6.7214923
11466;-1;48.676;8.851
11467;38;53.116;6.734
11468;38;53.334;6.744
11469;91;43.608;1.458
11470;-1;45.68;15.702
11471;91;43.574;1.476
11472;-1;55.886097;12.945682
11473;-1;46.934;8.276
11474;-1;47.552;8.904
11475;-1;53.098;6.064
11476;-1;52.366;12.912
11477;5;50.223;8.609
11478;68;45.708195;4.7459617
11479;63;44.588135;10.741027
11480;63;44.587864;10.740812
11481;18;51.422;6.794
